,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mrpl30,0.028622922,-0.101311484,0.071,0.13,1
Mrpl32,0.774018597,-0.061656627,0.109,0.098,1
Mrpl33,0.682554526,-0.000346309,0.282,0.26,1
Mrpl34,0.974680393,-0.028543316,0.079,0.079,1
Mrpl35,0.487125084,-0.045983743,0.068,0.084,1
Mrpl36,0.782004733,-0.009575921,0.068,0.06,1
Mrpl37,0.030007567,0.111694569,0.098,0.047,1
Mrpl38,0.862565562,-0.010769305,0.293,0.288,1
Mrpl39,0.167208372,0.048754378,0.071,0.042,1
Mrpl4,0.248571289,-0.103339159,0.207,0.251,1
Mrpl40,0.313434219,0.077356476,0.177,0.144,1
Mrpl41,0.332337935,0.011085534,0.44,0.502,1
Mrpl42,0.134647465,-0.147664322,0.147,0.195,1
Mrpl43,0.12531165,-0.086795033,0.113,0.163,1
Mrpl44,0.523890939,0.029963022,0.049,0.037,1
Mrpl45,0.224164208,0.073445711,0.162,0.121,1
Mrpl46,0.700815157,-0.032429519,0.049,0.056,1
Mrpl47,0.110243006,0.050889041,0.135,0.088,1
Mrpl48,0.873020114,-0.000762962,0.233,0.237,1
Mrpl49,0.68100289,0.000333597,0.045,0.037,1
Mrpl50,0.26509925,0.007310327,0.068,0.098,1
Mrpl51,0.089633029,-0.086204019,0.071,0.116,1
Mrpl52,0.730421577,-0.091554573,0.192,0.2,1
Mrpl53,0.560390258,-0.052420632,0.109,0.126,1
Mrpl54,0.621784564,0.023717255,0.102,0.088,1
Mrpl55,0.693196205,-0.001743301,0.06,0.07,1
Mrpl57,0.736018061,-0.022060647,0.124,0.135,1
Mrpl58,0.007042261,-0.17639373,0.075,0.149,1
Mrpl9,0.697922984,-0.000232743,0.135,0.121,1
Mrps10,0.273341814,0.111315577,0.312,0.265,1
Mrps11,0.88757431,-0.014566412,0.079,0.074,1
Mrps12,0.792924813,-0.001540961,0.222,0.209,1
Mrps14,0.534105393,-0.093469296,0.203,0.223,1
Mrps15,0.622575435,0.062856598,0.237,0.228,1
Mrps16,0.190223133,-0.137865814,0.079,0.112,1
Mrps17,0.350804505,0.114027451,0.226,0.2,1
Mrps18a,0.565660483,-0.017983518,0.237,0.265,1
Mrps18b,0.086176959,0.03672646,0.105,0.06,1
Mrps18c,0.827525429,-0.014823381,0.113,0.107,1
