,RNA.CST,RNA.HYP,RNA.RN,RNA.DP,RNA.MED,RNA.Other
Tirap,0.00925610183637223,0.0166704269671396,0.0234878338235952,0.011597657134317,0.0219313166510484,0.0293809576810098
Gm39318,0.0056517403447704,0.0127141075133658,0.00754957237781156,0.00162228057633741,0.00494407642036915,0.0670995279737331
Srpr,0.381830596723211,0.577844011113357,0.541348452402448,0.574489537300546,0.593026630110577,0.535499015041188
Foxred1,0.148553776312594,0.148922914878187,0.139900829104198,0.211147773731762,0.18696481277553,0.183919235364269
Fam118b,0.405804652029659,0.347566013177775,0.338762765059686,0.317268260269358,0.349197089684224,0.322037907272028
Rpusd4,0.0262043207406849,0.0812961878311674,0.0462200918510389,0.0639923701581504,0.0638871717879918,0.075890093527536
Gm33838,0.00025376406751704,0,0.000361143358203471,0,0,0
Cdon,0.16690527193388,0.281055542191571,0.331818583405686,0.263501300882604,0.33248129788333,0.36180180924933
Ddx25,0.0533084406568675,0.102454874550363,0.0839296039704228,0.0991325518999081,0.0916122404495386,0.0783126703313107
Pus3,0.112414890066594,0.195411514684998,0.180822201535088,0.174024590381954,0.188813920751266,0.208242069868451
Hyls1,0.0424791887913761,0.0544539955944855,0.0429682158651989,0.0670446771311572,0.0562332391536685,0.0551886119535897
Pate2,0.117121733569754,0.100204748670298,0.0798109752423812,0.0977356508792696,0.10087094749319,0.0853151060305016
Pate4,0.00544316496231555,0.00144706764042742,0.0117505586285296,0.00216463858176212,0.00530206375064729,0.00519238837403473
Pate1,0.0249891525528045,0.0125989438054817,0.0263241934631838,0.0279032280399777,0.0328316565125996,0.0390523831739795
Pate5,0.0183862080994392,0.00648381523893077,0.00713900352635041,0.00639414502927438,0.0176358715849965,0.0140933649481521
Gm3428,0.00193919153453779,0.000738754203326729,0.00139262561813669,0.00412117213599542,0.00342129777414011,0.00534574991157348
Pate13,0.0163690700387683,0.0105695690022389,0.0100921500279233,0.00509794424915053,0.00822185996078426,0.0146711678576265
Gm27187,0.0422307122788233,0.0342464915173922,0.0181493242262613,0.0455663347290992,0.0327783474573476,0.030684985873356
Gm5916,0.00487177711054034,0.0121773631557472,0,0.00651198135268864,0.00217553434148671,0.00148312060440131
Gm3434,0.000787014717603601,0.00126691168738701,0,0.0012377636192374,0.000164557126582443,0
Pate9,9.93622669585507e-05,0,0.00152512467512938,0,0.000884029522641294,0.00164295013383472
Pate14,0.000402902795769762,0,0,0.00134220909362767,0,0
1700027I24Rik,0.0113618991342463,0.00253444115445822,0.0016205155789022,0.00493828908568102,0.00116195639434002,0.00554451928599296
Acrv1,0.00957200896077865,0.0103364132347622,0.00525884981170527,0.00112061432598389,0.00541330934857618,0.00496770001450568
Chek1,0.0571416964505803,0.0713266557764884,0.0418865414659891,0.0599214700781079,0.0487821598562331,0.0697711690156038
Stt3a,0.295835175723338,0.353476140220207,0.331096574701343,0.341177984547496,0.410775535883789,0.338897798902114
Gm26787,0.142190752029169,0.142856859314795,0.174939953138441,0.271288113337846,0.20057692398617,0.249064889378233
Ei24,0.356958226614803,0.404243797229011,0.372497096270908,0.46235466249069,0.411121864870809,0.477386839616681
Fez1,0.533855690221569,0.400525082434452,0.454815651373796,0.503688971966215,0.509982069529176,0.443558774202471
Pknox2,1.14310052557818,0.487617966759024,0.524217371365409,0.390968635675727,0.631769164093689,0.488419761780287
Gm3896,0.00365736360458567,0.00228637642032561,0.00200928512068496,0.000788068316092629,0.00294697352956516,0.0071044060272078
Tmem218,0.147789037974255,0.191090618280996,0.19546553275897,0.143123947546241,0.174757570187064,0.135008153852989
Slc37a2,0.0130352621648304,0.0103910981069314,0.0167352207989507,0.0171359295400048,0.0204561620356281,0.0211689976276276
Ccdc15,0.0670586998242138,0.157810043984312,0.0976028655778372,0.0734498274988254,0.121454463476628,0.121412498919835
Gm34885,0.00770174159025208,0.0198644277057587,0.0102454684467212,0.0179331203861597,0.0165119835839404,0.0194515100877802
Hepacam,0.00622887939305369,0.00954483074154056,0.00877532014984075,0.0234321816187128,0.0262634512979145,0.027786454492085
Robo4,0.00158435615764616,0,0,0,0,0
Robo3,0.211063991388974,0.00753011269582208,0.0271798066764197,0.00838542556510532,0.0173610043594308,0.0282352804768522
Msantd2,0.419574091957916,0.765135616913363,0.671803089238091,0.649741412395321,0.7178988756058,0.658692086174606
Esam,0.0117141141732134,0.0212547661382838,0.016495777245665,0.00769201838929345,0.00755569272648637,0.00640554056542405
Nrgn,0.999164221266836,0.304561903731124,0.188605648094922,0.279883340009181,0.235928805931276,0.280149265050063
Siae,0.147987063291063,0.127026205787614,0.0853003306503837,0.0849764271781967,0.112979615269572,0.173082220399662
Spa17,0.0182516007044197,0.0385129922645644,0.0194672431515884,0.0323519025489002,0.0344720582951168,0.0486550038117301
Tbrg1,0.0919603109773329,0.141182657837887,0.108482572102692,0.0962896353655117,0.108367615678086,0.135640634404132
Panx3,0.00167201581914271,0,0.00906405863014673,0,0.00214010259991032,0
Olfr145,0.000132332243659647,0,0,0,0,0
Olfr878,0.0010636353032757,0,0.000617506138474146,0,0,0
Olfr889,0.00898539035489362,0.00879747798405641,0.00687341462297486,0.029634167760797,0.0178691395204822,0.0185947153812376
Olfr893,0,0,0,0,0,0
Olfr25,0.0267276701574098,0,0.000385221872004178,0.00210834912790754,0.000766775107934548,0
Olfr898,0.00290774129051629,0,0,0,9.30869307382782e-05,0
Olfr250,0.00261473059298559,0.00952360091159908,0,0,0.000702441025073269,0
Olfr251,0.00256380085184226,0,0.0010029441425304,0,6.02325661294548e-05,0
Olfr901,0.00156875624920452,0,0,0,0.000825400390615462,0
Olfr904,0.000342982080250785,0.00139727271927017,0,0.00108282169425132,0.000746962376517715,0
Olfr905,0.000486611197742185,0,0,0.00172952450528681,0.00162696444802488,0
Olfr906,0,0,0,0,0.000189287164225392,0
Olfr912,3.42789654429979e-05,0,0.000423545325110003,0,0,0
Vwa5a,0.00372606690766209,0.0945785456356249,0.0376727383640606,0.0208963116978941,0.0377143528137669,0.0399488114940116
Olfr920,0.00039045351165565,0.014908084591248,0.0104033047330068,0.00394719848174308,0.00551857914352077,0.00132194836152432
Olfr923,0,0,0,0,0,0
Olfr959,0,0,0,0,0.000895723344760042,0
AW551984,0.00261198328951104,0.554286316252335,0.0235532738415337,0.250814472178976,0.197859372248794,0.581265934147837
Olfr967,0.00131652203441158,0.00447158218717805,0.00465224985613662,0.0017277420964558,0.00168899437408433,0.00225801357513684
Olfr970,0.0023275457686879,0,0,0,0,0
Olfr975,0.00110730034281814,0,0.00154861711755727,0.000583549188178041,0.000814374636917498,0
Olfr982,0,0,0.00110803103107384,0.00122557220127719,0.000201730663500625,0
Olfr983,0.000274375296895735,0,0,0,0.000275026664780172,0.00396459772812692
Olfr985,6.2567756970314e-05,0,0,0,0,0
Olfr986,0.00614854266762472,0.0112987358244904,0.00533837159409188,0.00795012719496051,0.0109819947660871,0.0195801186679321
Zfp202,0.0458117070261701,0.0675876585698548,0.0563474148917386,0.0582812653806646,0.0645725960126191,0.0753866112085418
Scn3b,0.0644527518259304,0.504148686270308,0.0760404817377212,0.38574472189073,0.339024640120119,0.55021442216021
Gramd1b,2.45401103077018,1.21953457784068,1.64868080923448,1.22588865569386,1.56924505586126,1.14741053096416
1700110K17Rik,0.125813092914156,0.085086053181208,0.123049577432481,0.0967050182593675,0.109504435618109,0.0935750047248254
Gm48129,0.00225837889403597,0,0,0.000662323414642805,0.000946090013489842,0
Gm48127,0.00337198709824464,0,0.00140332198406487,0,0.00222606049797468,0.00596038867810489
Gm35177,0.00132868593596957,0,0,0.00181188788291642,0.000914189904659706,0
Gm48277,0.00121300534539481,0,0.00156985378381858,0,0.00106537132547288,0
Gm48284,0.00590805946608711,0,0.00324481672392486,0.00126294631698473,0.00361953642414708,0.00200515996640983
Clmp,0.270102920517277,0.913802689157932,0.791454125217728,0.810006529502047,0.663715026363575,0.74706271074601
Gm48294,0.00154697042384849,0.0179110549435626,0.00677227894374964,0.00793835494027905,0.00693290450882884,0.0109226440087757
Gm16095,0.0074687668885383,0.026616433226137,0.0227052068499658,0.0184492881122796,0.0268816110276632,0.0287843775534137
Gm48293,0.0367620069005064,0.202178624992317,0.160941624654101,0.129404394287142,0.130468445113571,0.1685214862253
Gm16096,0.00101667732875421,0.00885279188201694,0.00238341636870372,0.00424175108504772,0.00174818124846265,0.00989989580122304
Hspa8,0.589058336317032,1.11768481245355,0.936741611169626,1.01158644952558,0.983954864541762,1.02165467527234
Jhy,0.000953844431311237,0.0630238105965087,0.0806646849636784,0.00360562650246907,0.0459976374098101,0.0282622516343317
Crtam,0.00117812753891108,0.00217993297578073,0.0062052374511618,0.00212486519936204,0.00117862361269253,0.00155721617088018
Ubash3b,0.0410162590662669,0.646499440454873,1.19651223682946,0.301454041741097,0.673709858571933,1.08111220277352
Gm35657,0.000171348298613899,0.0201000336654348,0.0169231513769629,0.0109437248978289,0.00879237472044899,0.0240529214247019
1700063D05Rik,0.00331672734645534,0.00506506211366805,0.0120209225183777,0.013267620660258,0.0126527116736618,0.0230102034470918
Mir100hg,2.79283735728397,5.46012544017684,5.80735890838543,11.6099946274997,9.22858650974319,9.35531870826478
Gm48742,0.361134760113253,0.534613254961226,0.90819342041635,3.22567913602792,1.81607011698211,1.64909205294349
Gm48740,0.00858023530475351,0.0150995004603036,0.0197753304309528,0.0767767743746776,0.0394126107923995,0.0287566186973702
Gm28119,0.00609973355955349,0.0189784773258719,0.0228485093578894,0.0358313535549363,0.0403163110011608,0.0422048486104324
Gm48784,0.0153803743086275,0.00989625656251848,0.00290594447409547,0.0149449172583596,0.0075757684561408,0.00749867138661968
Gm35835,0.154734563635072,0.0916164970755092,0.0516150779681233,0.180217954676838,0.105873147474507,0.113279409069841
AC160966.1,0.00314983387655019,0,0.000503696401225211,0.00686323784506367,0.0041367187758034,0.0160666285778087
Gm35940,0.00772621752411081,0.00543401847110136,0,0.00659009241451654,0.00368028559428309,0.00117490092060537
Sorl1,3.71531581891968,0.453408233091793,0.732835782755789,0.756756867211435,0.894170242912036,0.832833932628905
Gm16214,0.123763154065906,0.0240029664796198,0.0346563181200352,0.0442904287820283,0.03895570502177,0.0478139108368623
4930546K05Rik,0.00671916526938377,0,0.00561936203019504,0.00224845792810034,0.00139704574474991,0.00271498619201712
Sc5d,0.269300350950984,0.35162629026697,0.40435067195928,0.563543806792901,0.490574844368027,0.489273243467487
Tecta,0.0075612294159135,0.00506305814947115,0.0172858748653682,0.0136637053310634,0.00792045457400221,0.00330023043002715
Tbcel,0.416789818186106,0.577926178512777,0.425201199954349,0.468032636565274,0.461441258896542,0.446766926850209
Gm16322,0.000782665040399149,0.00402158506710143,0.00220476200535007,0.002999644393823,0.0049149780775991,0.00595258017289277
Grik4,1.22133801322956,2.63081721671838,2.64853003327737,2.71744006080342,3.02242950116108,2.1366988848849
Arhgef12,2.65317282752103,1.96955208945651,3.15181954286792,1.90505312395314,2.20760051706895,1.96200300307159
Tmem136,0.0871799458650294,0.133671461403031,0.0819405574439986,0.139343590907858,0.127355549338781,0.127127919934941
Pou2f3,0.00252760061876816,0.00284082042808729,0.00419542106420352,0.00315043034192603,0.00955286253440206,0.000698092754746612
Trim29,0.00104020611214171,0.0020216443850854,0,0,0.0044063620299817,0.00349652079922769
Gm36799,0.000437298891169703,0.00181699185369872,0,0.00112411487194983,6.86181108445984e-05,0.00126396747255547
Gm36855,0.000544193090498067,0,0.00116263212006083,0,0.00103018798457493,0
Gm30015,0.00317904321808832,0.0211211241910541,0.0122686269079939,0.00561284626988734,0.0297945754026032,0.016736916964508
Nectin1,0.0540030531833236,0.193532360422544,0.0787198842927737,0.0741617466721286,0.106402700224685,0.191068392170828
Gm3898,0.000425192227115462,0,0.00174804607779539,0.000864732277995262,0.00322063233670236,0.00194429883309219
Gm30373,0.0132916440128186,0.0374697034748355,0.0358300809271767,0.0385338237857401,0.149984820158688,0.0892977811031501
Gm10688,0.000136514121944065,0,0,0,0.0010311472191607,0
E230034D01Rik,0.00304359855549129,0,0.00262683466678251,0.0019704636529196,0.00567874094111043,0.0059216309453609
Gm39323,0.0151766048716706,0.00539629643045331,0.0161110245182418,0.021410270514169,0.0186552666945047,0.0185236006020652
Thy1,0.475111405789566,0.479028105659153,0.581934979677874,0.523878990540479,0.544415346098011,0.447867498901558
Gm49380,0.0491420618276155,0.089900860991672,0.0637211990645225,0.0957752178344965,0.105513245598361,0.0781996755463936
Usp2,0.409342852049685,0.227105438592501,0.269924675322935,0.337545339095664,0.328654482166304,0.241010362056333
Rnf26,0.00816487856862855,0.00880972236167342,0.0152014317380396,0.0117715626294265,0.0143387459775622,0.0186233366155527
Gm26737,0.0350007635348556,0.0477969541202051,0.0217326362006558,0.136037037134323,0.0743250576848958,0.153910167070422
Gm10687,0.00345692900802468,0.013101321859189,0.0151269352792663,0.00851215041401034,0.00912806949014298,0.0304968755960567
Mcam,0.0019439449067119,0.0164522352745732,0.047671755941963,0.0100516753958452,0.0112821914922252,0.0416547331918569
Cbl,0.64702091528775,0.640416589351062,0.495976879741373,0.684908137995191,0.61205116352274,0.746204490417125
Ccdc153,0.000536560277484653,0.00290201295226421,0.000422529063767283,0.00140946866035092,0.00115463814639405,0.000573529985294691
Pdzd3,6.91606033570576e-05,0.00253444115445822,0.00265820789471795,0.000561286099536456,0.000944207541919549,0
Nlrx1,0.00539479475140017,0.0234744172390397,0.00122932437381693,0.0121644961419357,0.011912107987472,0.0118085955860276
Abcg4,0.0762855726469434,0.223272593317065,0.164858082863686,0.219307115709113,0.201867360662282,0.156334789007056
Gm48604,0.0218634565869571,0.0355352549189083,0.0335100375100595,0.0286980646272031,0.031597909466287,0.0268587640011042
Hinfp,0.137609551884851,0.177192522439062,0.134320243897148,0.173212789735102,0.180249272415151,0.152101682639687
C2cd2l,0.0770822343223669,0.101021444851565,0.0734768442247632,0.0620553726997849,0.0794501790221692,0.0745364246480802
Dpagt1,0.0728772668426269,0.190518666143957,0.147563890377235,0.184501415905956,0.157384031982969,0.128319142287275
Gm48853,0.00260540672052294,0.00672489470443521,0.00716890718531682,0.000613411054967642,0.00400176244080216,0.0151314426627278
H2afx,0.0456163348756214,0.0905587202993829,0.0621356177445664,0.0886307255901976,0.0692574910220859,0.1006007198469
Hmbs,0.0962509270526418,0.150701730452232,0.121336621058347,0.156669612502843,0.133264157786709,0.16683548896307
Vps11,0.17157847304372,0.287009019888451,0.17223778049484,0.223722668686374,0.21730578826468,0.203312971808364
Hyou1,0.105109205829967,0.133068779298335,0.0737814563747289,0.110522438521013,0.116926728534677,0.109106248290329
Slc37a4,0.053425227912263,0.0945009051395635,0.0900510809236665,0.115943348955753,0.0929601809715775,0.0792358813943818
Trappc4,0.128563431856661,0.373614406868369,0.222909710386572,0.322832395186996,0.289253062896255,0.296593573388598
Rps25,0.0933212881283727,0.220525018220548,0.126565488764599,0.203714417965862,0.176232758072065,0.144243903114221
Ccdc84,0.177425714382621,0.125417215428307,0.151163114672026,0.164612054374317,0.156495203439271,0.166813807700189
Foxr1,0.00272366279493124,0,0.000904853688667455,0.00226424121677959,0.00333893281729361,0.0070045820501471
C030014I23Rik,0.0457213189372198,0.0806706433143783,0.0807794563048558,0.0806534358692488,0.0718671621819144,0.098106115781036
Gm47204,0.00476773426332004,0.00624678585914728,0.00429011238252528,0.00859908003993378,0.00561098044781148,0.00341852788032328
Bcl9l,0.0723562328762982,0.15251375311943,0.058331631404986,0.069577265774313,0.0872679750576998,0.082998797384138
Cxcr5,0.00919694162579892,0.00868716785927891,0.0123343828279927,0.0142841101179787,0.0143682803628853,0.017528248049609
Gm47230,0.000203793140891464,0,0.000903731371272278,0.000555854790717892,0.000609243938130095,0
Gm47232,0.00451273073016615,0.00740013727137158,0.00786999617982376,0.00659898601714682,0.0109573545632902,0.00740349711484099
Ddx6,0.55223705447413,0.791940353844215,0.592919439811412,0.685042531648792,0.614228649976636,0.660964642575188
Phldb1,0.0510580483741876,0.240666305890153,0.074556357783178,0.180899130232703,0.118097634866656,0.196670943690279
Arcn1,0.314716490465913,0.380190594084463,0.303736702491669,0.343164881505765,0.354562634426469,0.367631247594106
Ift46,0.147113187629967,0.332978813780564,0.213223515897122,0.237884472496663,0.286696687940403,0.271401396720471
Tmem25,0.226037789457363,0.261898982282484,0.36601195350132,0.390425568686762,0.382936170644417,0.302823590452729
Ttc36,0.00359053880597537,0.0244593288105714,0.00146829452364984,0.00757114662991296,0.00595323522483871,0.00359486776445502
Kmt2a,1.85126477059973,2.07517062413364,1.627759294668,2.16150951593124,1.90904753990472,1.92192207284349
Gm39326,0.271310135289748,0.396948817635945,0.327278933557291,0.434012256518312,0.402303478942827,0.423893753445974
Atp5l,0.566943780182172,0.544272722645965,0.753935137903681,0.637775798256008,0.646413720839965,0.594336926246169
Gm30934,0.00331192786914639,0.00225904822232107,0.0105951041837908,0.00871456679628144,0.00896592521887333,0.0156605636526913
Ube4a,0.859576348650999,0.683931118616877,0.952005225568391,0.906390505240041,0.8557211224816,0.861539024096065
Cd3g,0.000333559411565548,0,0,0.00193340803836522,0,0
Mpzl2,0.00140426543869455,0.00462442425337809,0.00295568963500588,0.00191183104162206,0.00268732845965458,0.00074313418328067
Mpzl3,0.043145884831785,0.095652244838271,0.073230749403868,0.0430149913124135,0.0553142818912021,0.0902787361517633
Jaml,0.00147607153332809,0,0.0116815698544873,0.00261807192572935,0.00299027147577624,0
Gm10684,0.0141502891331272,0.00467839387697675,0.108723611090616,0.0161101031231765,0.0273310618736209,0.0149774834147977
Scn2b,0.121199300925158,0.18059834914815,0.290139808128267,0.215479084887563,0.196484976700704,0.144711508595032
Scn4b,0.116638562845515,0.0430429471980274,0.105383432719161,0.0558646862683717,0.0598532639498755,0.0296881394953388
Tmprss4,0.0436753673363259,0.0284573649217794,0.0635569661426592,0.0263601511236371,0.0712844874535917,0.0249346533141643
BC049352,0.0458226350499815,0.0109102298373817,0.0451042604577676,0.0252485401807725,0.045687446617731,0.0273684937680314
Tmprss13,0.000197497710507429,0,0.000725110000999927,0,0,0
Fxyd6,0.0266757505725414,0.407063458343298,0.0520512887491536,0.266753165413493,0.272349559307508,0.275670352135247
Fxyd2,0.00489128334206405,0.00996125588323308,0.00549922505142967,0.00539731809934341,0.00951514822452923,0.0172442799784125
4833428L15Rik,0.00888496645334252,0.0139903152926516,0.000962067119191596,0.000228398607828262,0.00265738202271402,0
Dscaml1,5.55814461539195,1.27395597907598,0.240131750980591,0.13731346600942,0.221586991934882,0.308043004699937
Cep164,0.472917109133969,0.791404278534455,0.68959275785428,0.857855930947526,0.777769416324588,0.890161069104119
Bace1,0.247473597110734,0.340836744486609,0.264020652247157,0.312813722255548,0.303597273720305,0.293371922446952
Gm16536,0.0256821823340123,0.0383263087683292,0.0285639737211212,0.0447988580493248,0.0426153885359165,0.0528518469830568
Rnf214,0.438050196266734,0.698549422082239,0.476194309041117,0.624456158066918,0.61318104251562,0.546261722151391
Pcsk7,0.916139488735761,0.838724084322912,0.890378903223072,0.911656758560614,0.880037446725187,0.815688345271804
Tagln,0.00273075253785023,0.00128381010189087,0.00284159688651912,0.00301599372010911,0.00400967022964593,0.0027172917986924
Gm48529,0.00837309231168152,0.0011104000849234,0.00147130732700006,0.00763721425643024,0.00286199414789034,0.00577059204904799
Sidt2,0.27738907141407,0.268664420198482,0.235845427289517,0.246017161063557,0.262072434522519,0.259273634172563
A830035O19Rik,0.00204007749647814,0.0062963091558414,0.00842692470014248,0.00532250226224776,0.0072171976077994,0.0116790856575958
Pafah1b2,0.365643382218032,0.519994234262415,0.350549506058471,0.409500433049561,0.417698135089573,0.454960807148673
Sik3,3.52918211938202,2.63955780085161,3.02198349050031,2.60393191093527,2.76544062965435,2.36551685389386
Apoa1,0.00758404506015067,0.0583205292503703,0.0536283953715512,0.0570888618560298,0.0804164753507475,0.0475186543355886
Zpr1,0.130152311410697,0.115292016050615,0.106134772439096,0.139585537709086,0.10623106335421,0.107584909908888
Bud13,0.0464986538987263,0.103257655428543,0.0751705550177642,0.0873688499932705,0.0837082418734805,0.0773358431308232
4931429L15Rik,0.0065463829275843,0.0187866648716346,0.00523368765953712,0.00585980086746158,0.00815348208846508,0.00545532820032137
Gm39329,0.000109976713530677,0,0.000673764460838182,0,0.000784565524872767,0.00150070743348414
4930448E22Rik,0.00316139387988566,0.0147855733657945,0.00831584099919296,0.021900713493548,0.0188073497145937,0.0291551642218787
Gm31374,0.00523601079669482,0.0343531810349673,0.00728223359489235,0.00614992264671861,0.0206429074581861,0.0416345552531602
Gm47144,0.00199443905086206,0.0148368817849366,0.000795669457583378,0.00790889729646806,0.0141802066974258,0.0267130256268675
Gm31432,0.000758958166605916,0.00316107728800774,0.00116687489549177,0.00192750292943823,0.00346580850165166,0.0145337689416921
Gm48945,0.000738479175413518,0,0,0.000830269620702385,0.000816053793350258,0.00370116964857608
Gm31557,0.000908234988027106,0.012465858117294,0,0.0072075234659141,0.00260012749094792,0.0129334022548127
2900052N01Rik,0.000964927571978362,0.0017779886077158,0.000737342574595289,0.00327877231405733,0.00192991671463148,0.0104773490413491
Gm31698,0.011113568147371,0.0936432537095645,0.00473507380085617,0.0402675091028044,0.0197529932370348,0.0883260991952643
Gm31816,0.00163775711431588,0.0241365634124809,0,0.00399774003550509,0.00616457229520928,0.00841142284637414
Cadm1,4.36136845540666,7.00686765379543,1.21892617640309,3.45685616054629,4.36214956106539,5.95473723796945
A730065G17Rik,0.00129843474292779,0,0.00119124198889762,0,0,0
Gm40518,0.00130029358819295,0,0.000564832107045173,0,0.00018714030230345,0
Nxpe4,0.590316908287598,0.423210116855514,0.533150526223922,0.308473184057277,0.391960663654767,0.574334857405227
Nxpe2,0.107173466900071,0.112607139515741,0.138911162327067,0.0791938872019315,0.104034678644267,0.12490912422077
Rexo2,0.17420455588105,0.304234832667648,0.233567713913801,0.222395207389371,0.25426078026646,0.289607184991984
Rbm7,0.089652976911022,0.158797972513584,0.124454265561614,0.129891130890192,0.161498927309491,0.154610008107269
Gm5617,0.0103740884104113,0.0410266609988979,0.0272850942132755,0.0231794446156903,0.0235644571209512,0.0317228236395703
Nnmt,0.00435074145055305,0,0,0,0.000696813451992387,0
Zbtb16,3.06886240700524,0.201289125086781,0.339709216453121,0.580439276471549,0.743851938174101,0.388869643249322
Gm32335,0.000352441386266066,0,0,0,0.000416505270874203,0
Htr3a,0.00017411519497776,0,0,0,0.000355544860766144,0
Htr3b,0.000656965797917475,0.00844349224026392,0.000363716235721728,0.00211223497328275,0.00156008615793064,0
Usp28,0.356086243742079,0.316047569142871,0.259153249363888,0.293668427468755,0.319091089418251,0.268384508983245
1700042D02Rik,0,0,0,0.00106598716380897,0.000280060376945902,0
Zw10,0.128247996711281,0.181995730357855,0.214088391044649,0.17198396720868,0.177969874502673,0.155317473085524
Tmprss5,0.0793809641702776,0.0423482134621565,0.0355905955894092,0.0366826037014677,0.0467054546061676,0.0626680405001369
Gm4894,0.000236751311067039,0,0.000286120241287488,0,0,0
Drd2,0.00522569065625413,0.0307693734096874,0.090186131157939,0.135215485048613,0.188171871124852,0.018832636070658
Ankk1,0.000297742562204434,0,0.0022140599052283,0.00146489529838897,0.00460894494244518,0
Ttc12,0.000789697263219973,0.0386329626618685,0.0377111682462908,0.019841492412917,0.0364503899916582,0.0339968206218293
Ncam1,5.13428163315611,10.0829258291563,6.60329566258407,7.67598302633059,9.05334716951214,8.30351607737053
Gm11149,0.588991000711558,1.8035767795263,1.0884113986177,1.34404973664942,1.46786889238352,1.51278901480669
2310003N18Rik,0.0022510343549099,0,0.0032720685054676,0.000929630918031455,0.00758252001852972,0.0247549158679116
Rpl10-ps3,0.0015997103985931,0.000752117096809956,0.000736915971813763,0.00239276984772823,0.00336992816104831,0.00152184421865537
Plet1os,0.00492096998151303,0.0211952644807681,0.0102457161236692,0.0267429784000485,0.0301686904207842,0.0275212983246918
Plet1,0.00198935974834631,0.0179644574511995,0.00764954439789792,0.0152542763199277,0.0176108366178519,0.0283389102839781
Pts,0.071409260031441,0.23161844936338,0.165121433495284,0.191166567511269,0.223321345546853,0.188986270941885
Gm47077,0.014031933673657,0,0.00686913730267452,0.00724079048739011,0.0134873189033462,0.0493435985088698
Bco2,0.000166277437631715,0.00485748149299551,0,0,0.000563559314894124,0
Il18,0.0377343583795766,0.014360658578004,0.0173125491128874,0.0360355956031148,0.0254767161912516,0.0377385796308944
Tex12,0.00208745254046474,0.00134798812098948,0,0,0.00202028039163874,0.00418748904221449
Sdhd,0.0818520976884805,0.152291862153055,0.109227352249724,0.129801527706629,0.13453135864222,0.12652058106256
Timm8b,0.0991317264950464,0.218647797710237,0.136389231454359,0.167379221760041,0.162826774041651,0.199197296476293
Nkapd1,0.0861272345958339,0.0691132547515859,0.10099191341947,0.0980642308674824,0.104872045284082,0.0859418370498639
Pih1d2,0.0148046070015061,0.0321176645485642,0.0160218008201697,0.00871199179596265,0.0115159077110172,0.026719679909448
Dlat,0.74901126290638,0.736157757755584,1.15610122934792,0.816440648700949,0.94381252565926,0.683200370614245
Dixdc1,0.33068926218581,0.760204720948671,0.595858762674909,0.823326144970885,0.729596777863901,0.772463875871055
2310030G06Rik,0.0026929728258538,0.00833968510146497,0.00896170304814532,0.00539325844357907,0.0109853000180777,0
Cryab,0.0121902051208154,0.0155362585058116,0.0188085845880873,0.0220546590118548,0.0273072287378004,0.0481486406936754
1110032A03Rik,0.227750868144399,0.597476295706057,0.44367907937033,0.489629004577925,0.542609817351772,0.63305060082463
Fdxacb1,0.0084033771733124,0.0289539689908124,0.0111824887603115,0.0190714931987671,0.0315208975898769,0.0449042005159664
Alg9,0.131027427848843,0.272881033832268,0.180218064786189,0.323353982036905,0.287339153703762,0.344336970483778
Ppp2r1b,0.202029463118301,0.154382608031348,0.0765941605003762,0.152204164467721,0.120271023535558,0.166096172656123
Sik2,1.64263457187572,1.32363182158847,1.04058962897996,1.03663159380163,1.15044766729173,1.2427887912909
Layn,0.0260023403713185,0.00974684518988317,0.00175224613242011,0.0392017495569591,0.00197534084937954,0.0180338056459177
Btg4,0.0120823999990366,0.00440037284205989,0.00698277291859735,0.0186458010160486,0.00314332326951777,0.00473590561607889
4833427G06Rik,0.00511737492257778,0.00799596267569622,0.00455680161234316,0.00458772312400867,0.00538061601581058,0.0112996021783765
Gm32742,0.000221622489885391,0,0.000335190849289814,0.000288286592851461,0.000273891177059408,0
Pou2af1,0.000595608786777763,0,0,0,0,0
Colca2,0.00374496203614855,0.00209894202827065,0.00156496844088874,0.00110796844214932,0.00117022819386881,0
2010007H06Rik,0.0076255358198897,0,0.00092056131178314,0.00723183996786567,0.00426366895631724,0.00222625478768198
1810046K07Rik,0.0142824394601954,0.00148288308060063,0.018962381961867,0.00168336064338082,0.0042492664678318,0.00552537175536639
Gm47854,0.00788089320664033,0,0.00298950291306504,0.00134538800990206,0.00134379410515983,0.00496006041534151
Arhgap20,1.71778800333966,0.673817634962627,0.982842165932831,0.921134961019039,1.01958935405803,0.898242195456246
Arhgap20os,0.136855277915943,0.0508331214126729,0.115913929312261,0.113241913328368,0.113010784388203,0.0863727586113434
Gm6980,0.0248732608194315,0,0.00558183389891169,0.005076458524736,0.00467492664248379,0.00757311514669213
4933407I05Rik,0.00560691433116544,0.00413468615354064,0.00162722924605435,0.000292333501308163,0.00159794959225861,0
Fdx1,0.0525495350486159,0.064038034066734,0.0786928174623228,0.0827214756590607,0.0843585091705508,0.0752510012283193
Rdx,0.143665244197082,0.634054808921128,0.496520493515856,0.571693375364525,0.560841414834349,0.493125942331426
Zc3h12c,0.229134282181333,0.585611577879625,0.37423083998834,0.455081432566622,0.389694614774927,0.426667800506926
Gm47957,0.00871941821666802,0.00218566240433356,0.000617506138474146,0.00354965026806018,0.0024514833957783,0.00175259892895174
