,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mppe1,0.610601047,-0.439904638,0.077,0.088,1
Mpped1,0.435733739,-0.163590042,0.087,0.107,1
Mpped2,0.919682328,-0.016228379,0.518,0.496,1
Mprip,0.554411093,-0.117943448,0.643,0.618,1
Mpv17,0.126211166,-0.495630839,0.145,0.191,1
Mpv17l,0.196057435,0.146057942,0.399,0.335,1
Mpv17l2,0.341460172,-0.468096694,0.035,0.051,1
Mpzl1,0.06392382,0.551421773,0.18,0.125,1
Mpzl3,0.019597112,-0.94843554,0.035,0.081,1
Mrap2,0.549952521,0.214280542,0.241,0.221,1
Mras,0.411889372,0.125990579,0.296,0.268,1
Mrc1,0.54940492,-0.634594325,0.006,0.011,1
Mrc2,0.019792179,1.102534288,0.084,0.037,1
Mre11a,0.127362618,0.404100082,0.183,0.136,1
Mreg,0.221274898,1.434421114,0.058,0.037,1
Mrfap1,0.362010339,-0.514019681,0.154,0.176,1
Mrgbp,0.924302319,0.203953341,0.125,0.129,1
Mrgpre,0.425884624,0.012106498,0.019,0.011,1
Mri1,0.252308358,-0.267056564,0.254,0.294,1
Mrln,0.327214756,0.21826415,0.006,0.015,1
Mrm1,0.970341145,-0.062796786,0.113,0.114,1
Mrm2,0.145303698,1.405469125,0.058,0.033,1
Mrm3,0.396719845,0.373079257,0.148,0.129,1
Mrnip,0.057369795,1.004217552,0.158,0.107,1
Mro,0.824283359,-0.07646984,0.029,0.026,1
Mroh1,0.492027198,0.136301036,0.376,0.338,1
Mroh2a,0.139956568,1.583348241,0.016,0.004,1
Mroh5,0.021767236,2.321485012,0.042,0.011,1
Mroh7,0.759838387,0.112703074,0.039,0.044,1
Mroh8,0.79209159,-0.067760409,0.08,0.074,1
Mrpl1,0.488793926,-0.25886857,0.299,0.324,1
Mrpl10,0.907789789,-0.03222197,0.129,0.132,1
Mrpl11,0.237217342,-0.335590631,0.071,0.099,1
Mrpl12,0.703943817,-0.428183453,0.077,0.085,1
Mrpl13,0.175836161,0.228697685,0.154,0.114,1
Mrpl14,0.963027031,-0.157959112,0.09,0.088,1
Mrpl15,0.774748368,-0.032543569,0.186,0.173,1
Mrpl16,0.018581165,0.545108001,0.199,0.125,1
Mrpl17,0.576826181,-0.698199002,0.109,0.121,1
Mrpl18,0.816853565,0.2583388,0.116,0.11,1
Mrpl19,0.305843775,-0.7787911,0.1,0.121,1
Mrpl2,0.394653081,-0.69379839,0.116,0.136,1
Mrpl20,0.70688243,0.026007012,0.167,0.154,1
Mrpl21,0.73843349,-0.215677301,0.277,0.25,1
Mrpl22,0.495631146,-0.386447452,0.08,0.096,1
Mrpl23,0.690837784,-0.167778012,0.212,0.228,1
Mrpl24,0.955533402,-0.281485178,0.174,0.165,1
Mrpl27,0.954124567,0.016529248,0.18,0.184,1
Mrpl28,0.025358565,0.878225265,0.106,0.055,1
Mrpl3,0.667952883,-0.002313873,0.232,0.217,1
Mrpl30,0.029102854,-0.720196511,0.074,0.129,1
Mrpl32,0.993989119,-0.549500285,0.103,0.099,1
Mrpl33,0.539849909,0.026202921,0.289,0.261,1
