,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Pkp3,0.000736208,-0.037947235,0.007,0.042,1
Pkp4,0.81321237,-0.039436896,0.703,0.704,1
Pla2g10,0.139947215,0.027984694,0.02,0.008,1
Pla2g10os,0.539190731,-0.002629199,0.009,0.005,1
Pla2g12a,0.477949288,-0.025606465,0.115,0.132,1
Pla2g12b,0.242475348,-0.011525794,0.002,0.008,1
Pla2g15,0.422581753,-0.03885075,0.088,0.103,1
Pla2g1b,0.278998137,-0.002170005,0,0.003,1
Pla2g2c,0.244821156,0.00522002,0.009,0.003,1
Pla2g2d,0.357984962,0.00368694,0.002,0,1
Pla2g3,5.66455139728374e-06,0.383046204,0.638,0.511,0.150597763
Pla2g4b,0.180257579,-0.027521868,0.036,0.056,1
Pla2g4c,0.560604418,-0.000982063,0.02,0.026,1
Pla2g4d,0.278998137,-0.003192724,0,0.003,1
Pla2g4e,0.004769382,-0.105434738,0.155,0.228,1
Pla2g4f,0.060084734,-0.00797984,0,0.008,1
Pla2g5,0.125116991,-0.003701586,0,0.005,1
Pla2g6,0.553761291,-0.085050805,0.049,0.058,1
Pla2g7,0.215466091,0.070670192,0.38,0.344,1
Pla2r1,0.662168374,0.002067449,0.004,0.003,1
Plaa,0.723888357,0.029862735,0.537,0.534,1
Plaat1,0.090365155,-0.018321423,0.009,0.024,1
Plaat3,0.357984962,0.003102631,0.002,0,1
Plac1,0.402337694,-0.027976042,0.013,0.021,1
Plac8l1,0.278998137,-0.002300682,0,0.003,1
Plag1,0.711667725,0.0489529,0.245,0.238,1
Plagl1,0.006539698,0.043904537,0.117,0.061,1
Plagl2,0.054696062,-0.071119917,0.065,0.101,1
Plat,0.020411115,0.077927103,0.126,0.077,1
Platr10,0.910717334,0.000335742,0.002,0.003,1
Platr13,0.357984962,0.001330753,0.002,0,1
Platr14,0.215135061,-0.023518972,0.025,0.04,1
Platr15,0.072165251,-0.010516078,0.007,0.021,1
Platr16,0.278998137,-0.001850568,0,0.003,1
Platr19,0.357984962,0.003568048,0.002,0,1
Platr21,0.870960815,0.00030159,0.004,0.005,1
Platr22,0.192753381,0.004947233,0.004,0,1
Platr23,0.192753381,0.007312441,0.004,0,1
Platr25,0.599131876,-0.006343703,0.297,0.275,1
Platr28,0.907982204,-0.002036632,0.002,0.003,1
Platr30,0.907982204,-0.000517959,0.002,0.003,1
Platr31,0.164946737,0.055440926,0.209,0.175,1
Platr32,0.357984962,0.001402665,0.002,0,1
Platr4,0.907982204,-0.000597136,0.002,0.003,1
Platr6,0.761140074,0.003514572,0.016,0.013,1
Platr7,0.357984962,0.003710995,0.002,0,1
Platr8,0.788852663,0.004662957,0.007,0.005,1
Platr9,0.125116991,-0.004238515,0,0.005,1
Plau,0.192753381,0.009112185,0.004,0,1
Plaur,0.547086265,-0.008765122,0.007,0.011,1
Plb1,0.530384621,0.005941803,0.004,0.008,1
Plbd1,0.473129356,-0.000337644,0.002,0.005,1
Plbd2,0.348194232,0.014122817,0.243,0.214,1
Plcb1,0.067534672,-0.142223294,0.818,0.82,1
Plcb2,0.970499204,0.001790512,0.013,0.013,1
Plcb3,0.200096683,-0.017602006,0.018,0.032,1
Plcb4,0.044504114,0.086075419,0.852,0.804,1
Plcd1,0.427270073,-0.038130762,0.054,0.066,1
Plcd3,0.011111648,0.090253997,0.119,0.069,1
Plcd4,0.902523679,-0.008733818,0.11,0.108,1
Plce1,0.821026553,-0.005207507,0.04,0.037,1
Plcg1,0.01890814,0.070935016,0.29,0.217,1
Plcg2,0.39890246,0.026071852,0.052,0.04,1
Plch1,0.008457979,0.11809305,0.472,0.386,1
Plch2,0.828504117,-0.02090106,0.085,0.079,1
Plcl1,0.347851733,0.058316373,0.939,0.926,1
Plcl2,0.374139198,0.046236573,0.755,0.706,1
Plcxd1,0.331168474,0.009838911,0.097,0.077,1
Plcxd2,0.443803881,0.020650009,0.472,0.439,1
Plcxd3,0.088727458,-0.090215326,0.681,0.78,1
Plcz1,0.662168374,0.003108735,0.004,0.003,1
Pld1,0.08296489,0.028282567,0.061,0.034,1
Pld2,0.962244475,0.006696854,0.013,0.013,1
Pld3,0.612659948,0.037862122,0.339,0.328,1
Pld4,0.473129356,-0.001011147,0.002,0.005,1
Pld5,0.217235056,0.096902346,0.796,0.743,1
Pld6,0.645277058,0.008863378,0.02,0.016,1
Plec,0.769463668,-0.027110231,0.456,0.437,1
Plek,0.454045257,-0.018353572,0.121,0.14,1
Plek2,0.148909907,-0.007314143,0.009,0.021,1
Plekha1,0.929546553,-0.020775413,0.609,0.598,1
Plekha2,0.234303027,-0.025024398,0.009,0.019,1
Plekha3,0.047536774,0.053441264,0.171,0.119,1
Plekha4,0.717960384,-0.059255744,0.02,0.024,1
Plekha5,0.067436643,0.10066239,0.966,0.955,1
Plekha6,0.172547936,0.069210256,0.784,0.73,1
Plekha7,0.794546589,0.022277096,0.539,0.513,1
Plekha8,0.536588396,-0.027593869,0.222,0.241,1
Plekhb1,0.186542158,0.015151739,0.022,0.011,1
Plekhb2,0.236363471,0.056636831,0.303,0.27,1
Plekhd1,0.518042593,-0.05537742,0.157,0.172,1
Plekhd1os,0.990760322,0.001844906,0.016,0.016,1
Plekhf1,0.357984962,0.003438621,0.002,0,1
Plekhf2,0.871532568,-0.011866803,0.04,0.042,1
Plekhg1,0.69647236,0.009043618,0.106,0.098,1
Plekhg2,0.400066206,0.008701369,0.007,0.003,1
Plekhg3,0.529063057,-0.000930993,0.016,0.011,1
Plekhg4,0.272457562,0.011003181,0.02,0.011,1
Plekhg5,0.393862481,0.025802856,0.187,0.167,1
Plekhg6,0.473129356,-0.000141958,0.002,0.005,1
Plekhh1,0.012045362,0.072119092,0.193,0.127,1
Plekhh2,0.704779003,0.011717024,0.431,0.418,1
Plekhh3,0.749709707,0.017820491,0.171,0.164,1
Plekhj1,0.078616743,-0.061494914,0.2,0.254,1
Plekhm1,0.028390833,0.040878263,0.213,0.151,1
Plekhm2,0.616243672,0.004534749,0.584,0.582,1
Plekhm3,0.059446318,0.093443678,0.521,0.471,1
Plekhn1,0.882021985,-0.027805734,0.362,0.362,1
Plekho1,0.001936979,0.172269464,0.335,0.243,1
Plekho2,0.029798145,-0.023409378,0,0.011,1
Plekhs1,0.660125271,0.002929694,0.004,0.003,1
Plet1,0.630888421,0.007346265,0.011,0.008,1
Plet1os,0.807476687,0.008338656,0.018,0.016,1
Plg,0.51751004,0.007586575,0.016,0.011,1
