,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm10701,0.138137962,0.030862878,0.042,0.025,1
Gm10710,0.948331925,0.028390581,0.04,0.04,1
Gm10714,0.203517623,-0.00941288,0.022,0.036,1
Gm10718,0.306401045,-0.005468821,0,0.002,1
Gm10721,0.330201364,0.001011178,0.002,0,1
Gm10732,0.306401045,-0.001226414,0,0.002,1
Gm10734,0.383436143,0.003233554,0.004,0.008,1
Gm10739,0.951930745,0.001786061,0.006,0.006,1
Gm10754,0.671490265,0.002266305,0.046,0.052,1
Gm10762,0.149063117,0.001935316,0.03,0.048,1
Gm10767,0.306619006,0.011172093,0.094,0.117,1
Gm10775,0.079880385,-0.015108286,0.004,0.015,1
Gm10778,0.537927693,0.013591458,0.036,0.044,1
Gm10785,0.218094967,0.157866252,0.513,0.526,1
Gm10787,0.972292772,-0.003155036,0.002,0.002,1
Gm10791,0.237197845,0.021266889,0.086,0.113,1
Gm10800,0.021709628,-0.042105519,0,0.01,1
Gm10801,0.434807995,-0.13955883,0.006,0.01,1
Gm10814,0.064945066,0.00017329,0.018,0.038,1
Gm10817,0.050291615,-0.008833096,0.002,0.013,1
Gm10823,0.306401045,-0.002221545,0,0.002,1
Gm10827,0.094654861,-0.03211339,0.13,0.17,1
Gm10845,0.306401045,-0.002091286,0,0.002,1
Gm10847,0.01282175,-0.042340942,0.034,0.069,1
Gm10848,0.413005141,0.027417926,0.072,0.09,1
Gm10851,0.001354093,-0.116284577,0.082,0.147,1
Gm10855,0.294196924,-0.010788635,0.002,0.006,1
Gm10856,0.6141324,-0.004349035,0.004,0.006,1
Gm10857,0.075778315,-0.009627277,0,0.006,1
Gm10862,0.854722371,0.070266296,0.329,0.356,1
Gm10863,0.9465973,-0.006358927,0.006,0.006,1
Gm10865,0.59144929,0.004642184,0.004,0.002,1
Gm10873,0.16783824,0.004379504,0.004,0,1
Gm10874,0.537149422,0.001897539,0.002,0.004,1
Gm10876,0.330201364,0.001848883,0.002,0,1
Gm10931,0.138496175,-0.000480814,0.004,0.013,1
Gm10941,0.521749978,0.026681691,0.034,0.027,1
Gm10961,0.209547098,-0.02098276,0.008,0.017,1
Gm10974,0.147435628,-0.004073826,0,0.004,1
Gm10999,0.306401045,-0.002461063,0,0.002,1
Gm11008,0.664066876,0.010145493,0.006,0.008,1
Gm11011,0.330201364,0.001241382,0.002,0,1
Gm11027,0.21171144,-0.007449589,0.008,0.017,1
Gm11032,0.306401045,-0.003383706,0,0.002,1
Gm11033,0.615421235,-0.003920108,0.004,0.006,1
Gm11077,0.330201364,0.002331689,0.002,0,1
Gm11084,0.441872618,-0.017255517,0.046,0.057,1
Gm11099,0.271108025,0.197558341,0.339,0.335,1
Gm1110,0.306401045,-0.009422749,0,0.002,1
Gm11100,0.899423737,0.008621983,0.04,0.042,1
Gm11110,0.448621094,0.004610075,0.008,0.004,1
Gm11146,0.491172183,0.025330625,0.062,0.052,1
Gm11149,5.74848289942165e-09,0.381127091,0.715,0.623,0.000152829
Gm11175,0.229326891,-0.005720153,0.004,0.01,1
Gm11184,0.416426574,0.023971755,0.036,0.027,1
Gm11186,0.616711258,-0.000557517,0.004,0.006,1
Gm11190,0.306401045,-0.002241965,0,0.002,1
Gm11201,0.796842882,0.001120181,0.01,0.008,1
Gm11209,0.147435628,-0.003722029,0,0.004,1
Gm11210,0.974600892,0.002513282,0.002,0.002,1
Gm11213,0.306401045,-0.001221362,0,0.002,1
Gm11217,0.147435628,-0.004225143,0,0.004,1
Gm11228,0.196804295,0.008424122,0.008,0.002,1
Gm1123,0.838069191,0.009242796,0.014,0.013,1
Gm11234,0.961600216,2.43945557865458e-06,0.004,0.004,1
Gm11240,0.59144929,0.00213876,0.004,0.002,1
Gm11250,0.128896525,-0.032239239,0.16,0.205,1
Gm11261,0.593083823,0.00344194,0.004,0.002,1
Gm11264,0.147435628,-0.002317217,0,0.004,1
Gm11266,0.029987661,-0.007329068,0.01,0.029,1
Gm11273,0.330201364,0.00209215,0.002,0,1
Gm11280,0.008653207,-0.060453786,0.002,0.019,1
Gm11290,6.30935441620986e-16,-0.2618481,0.148,0.394,1.67740496509355e-11
Gm11337,0.697513115,-0.001026505,0.006,0.004,1
Gm11342,0.292315035,-0.003972519,0.002,0.006,1
Gm11351,0.16783824,0.008165013,0.004,0,1
Gm11365,0.075778315,-0.004983153,0,0.006,1
Gm11368,0.306401045,-0.00143176,0,0.002,1
Gm11377,0.306401045,-0.00337766,0,0.002,1
Gm11379,0.16783824,0.004169745,0.004,0,1
Gm11399,0.59144929,0.001103002,0.004,0.002,1
Gm1141,0.955932255,0.000509122,0.006,0.006,1
Gm11413,0.281955216,-0.025949339,0.024,0.036,1
Gm11417,0.256015945,0.097656111,0.499,0.503,1
Gm11418,0.051575205,0.171037233,0.585,0.6,1
Gm11419,0.147435628,-0.007297702,0,0.004,1
Gm11423,0.513310927,0.005179413,0.028,0.036,1
Gm11437,0.41314995,0.077568646,0.283,0.273,1
Gm11444,0.138883185,-0.004266878,0.004,0.013,1
Gm11454,0.111181149,-0.01709455,0.022,0.04,1
Gm11457,0.001993781,0.158072249,0.21,0.145,1
Gm11464,0.055462498,-0.012232544,0.016,0.036,1
Gm11465,0.259277324,0.102017213,0.132,0.115,1
Gm11468,0.330201364,0.000898846,0.002,0,1
Gm11476,0.11306416,-0.003684284,0.006,0.017,1
Gm11491,0.631015435,0.005408592,0.028,0.034,1
Gm11496,0.381611129,-0.002545008,0.004,0.008,1
Gm11508,0.068419913,-0.024363491,0.349,0.428,1
Gm11513,0.294196924,-0.00452119,0.002,0.006,1
Gm11520,0.462000854,0.054316171,0.136,0.126,1
Gm11521,0.950805437,0.004891238,0.008,0.008,1
Gm11523,0.330201364,0.001864083,0.002,0,1
Gm11525,0.070950593,-0.014282074,0.01,0.025,1
Gm11527,0.089516564,-0.009862957,0.002,0.01,1
Gm11529,0.306401045,-0.001454481,0,0.002,1
Gm11532,0.306401045,-0.002120909,0,0.002,1
Gm11541,0.756699758,0.005735625,0.024,0.027,1
Gm11542,0.034642477,-0.036195527,0.034,0.063,1
Gm11549,0.110135527,-0.009324346,0.01,0.023,1
Gm11571,0.293254966,-0.003088556,0.002,0.006,1
Gm11574,0.958600552,0.015863779,0.006,0.006,1
Gm11583,0.618002466,0.001545069,0.004,0.006,1
Gm11588,0.090912585,0.006195721,0.006,0,1
Gm11592,0.928503684,-0.013616963,0.024,0.023,1
Gm11608,0.59144929,0.006040124,0.004,0.002,1
Gm11611,0.075778315,-0.008029389,0,0.006,1
Gm11613,0.000616626,-0.07813349,0.146,0.237,1
