,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Slc2a2,0.020600107,0.024839536,0.087,0.078,1
Slc2a3,0.011204423,0.011683762,0.559,0.551,1
Slc2a5,0.017775556,-0.004475874,0.007,0.011,1
Slc2a6,3.22E-34,-0.089748966,0.159,0.24,8.57E-30
Slc2a7,0.232313636,-0.00048856,0.001,0.002,1
Slc2a8,2.96E-11,-0.037152676,0.21,0.262,7.87E-07
Slc2a9,0.048788047,0.017621446,0.093,0.085,1
Slc30a1,0.000233966,-0.0068465,0.029,0.041,1
Slc30a10,0.116290498,-0.007378747,0.031,0.036,1
Slc30a2,0.111324404,0.001076665,0.003,0.002,1
Slc30a3,0.544985405,-0.004000478,0.008,0.009,1
Slc30a4,0.032967783,0.018023321,0.15,0.139,1
Slc30a5,0.034141345,0.018885856,0.482,0.48,1
Slc30a6,5.57E-07,-0.037754818,0.391,0.439,0.014800128
Slc30a7,0.806024931,0.010569861,0.292,0.3,1
Slc30a8,0.69214828,0.001942686,0.007,0.007,1
Slc30a9,0.002318585,-0.031441324,0.521,0.551,1
Slc31a1,4.93E-07,-0.031729692,0.183,0.218,0.013113838
Slc31a2,0.054970585,-0.000763479,0.092,0.103,1
Slc32a1,0.603751725,-0.000936966,0.008,0.009,1
Slc33a1,0.793446831,0.018198939,0.287,0.296,1
Slc34a1,0.08293388,-0.000825132,0.002,0.004,1
Slc34a2,0.172792201,-0.000424582,0,0.001,1
Slc35a1,8.79E-07,-0.039363657,0.281,0.322,0.023370635
Slc35a2,0.973940403,0.012181601,0.201,0.204,1
Slc35a3,0.221598211,0.007230961,0.25,0.262,1
Slc35a4,8.13E-06,-0.012673781,0.044,0.06,0.216017415
Slc35a5,0.017227718,-0.003077969,0.116,0.13,1
Slc35b1,3.67E-06,-0.031745949,0.274,0.316,0.097635779
Slc35b2,6.30E-05,-0.012774758,0.042,0.056,1
Slc35b3,0.151828129,0.008063302,0.294,0.314,1
Slc35b4,0.000125431,-0.011384341,0.067,0.084,1
Slc35c1,0.002068393,-0.00798928,0.018,0.025,1
Slc35c2,0.801159932,0.011981976,0.192,0.193,1
