,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm12116,0.508568414,0.396033856,0.021,0.018,1
Hba-a1,0.202579831,0.395925974,0.012,0.009,1
Gm30340,0.195388379,0.395888332,0.02,0.016,1
Bola2,3.97E-14,-0.614851699,0.075,0.129,1.06E-09
Stx19,0.075746767,0.395777199,0.083,0.073,1
Gm26805,0.908162395,0.395672039,0.023,0.022,1
Gm27226,0.286706762,0.395669832,0.058,0.052,1
Gm35550,0.018062848,0.395564246,0.017,0.01,1
Bora,6.36E-14,-0.311064825,0.278,0.365,1.69E-09
Akain1,0.352748967,0.395267756,0.06,0.055,1
Gm29626,0.476527017,0.39520412,0.04,0.037,1
Gm34667,0.26237717,0.395200099,0.051,0.046,1
Gm31243,0.799977466,0.394725378,0.019,0.018,1
Gm41168,0.179222792,0.394350556,0.016,0.012,1
Spag6l,0.100456253,0.394294766,0.07,0.061,1
Elmo3,0.897829965,0.394254693,0.013,0.014,1
Cnn1,0.204486561,0.394245367,0.011,0.008,1
Olfr373,0.623757243,0.394244564,0.012,0.011,1
Gm15246,0.009007273,0.394173709,0.108,0.092,1
Plin3,0.676256377,0.394150807,0.033,0.032,1
Psph,0.001469158,0.39359049,0.197,0.174,1
Il16,0.16625968,0.393505138,0.038,0.032,1
Borcs6,1.15E-08,-0.658365288,0.038,0.068,0.000306649
Lrp8os2,0.004871531,0.393251232,0.224,0.203,1
Gm30122,0.269591851,0.392452528,0.014,0.011,1
Mapk3,0.110914713,0.39240926,0.05,0.042,1
Gm38163,0.065452371,0.39238857,0.035,0.028,1
Borcs8,2.46E-09,-0.578287738,0.081,0.124,6.55E-05
Braf,3.89E-08,0.115929388,0.916,0.919,0.001034053
Ikzf2,0.313769307,0.391949911,0.09,0.085,1
Gm43646,0.956549376,0.391938354,0.011,0.011,1
Alox12,0.574355029,0.391358003,0.015,0.014,1
4921509O07Rik,0.227361575,0.391227003,0.032,0.028,1
Tbc1d22bos,0.049752622,0.391071224,0.106,0.094,1
Gm16549,0.281218505,0.390543395,0.018,0.014,1
Gm4241,0.136841463,0.390020818,0.039,0.033,1
Gm35438.1,0.026210188,0.389968639,0.124,0.11,1
Srprb,0.020165543,0.38985281,0.158,0.142,1
Gm16279,0.13844195,0.389469009,0.1,0.091,1
Slc39a6,0.494243499,0.389425182,0.081,0.079,1
Gm42917,9.71E-05,0.389126976,0.328,0.301,1
Brca2,1.26E-07,-0.324336341,0.14,0.187,0.003341041
Gm35166,0.020414993,0.388991321,0.235,0.224,1
Rgs5,0.708793872,0.388960923,0.011,0.012,1
4930486F22Rik,0.112713732,0.388917292,0.064,0.056,1
Gm47320,0.496988115,0.388782548,0.02,0.018,1
Gm42664,0.324058298,0.388596373,0.04,0.036,1
Sox4,0.014529961,0.388419908,0.148,0.131,1
Brd3os,1.24E-07,-0.614380787,0.058,0.091,0.003288461
Brd9,3.73E-15,0.264824076,0.9,0.87,9.92E-11
Kcns3,0.088518303,0.388057577,0.124,0.113,1
Gm13528,0.011133814,0.388012517,0.156,0.139,1
Brinp1,2.94E-44,-0.195198439,0.994,0.995,7.80E-40
Klhl34,0.451025868,0.387715142,0.038,0.035,1
