,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
8030456M14Rik,0.909006676,0.046192379,0.038,0.037,1
8030462N17Rik,0.287505391,-0.197868363,0.573,0.599,1
8430419K02Rik,0.437393601,0.725463605,0.014,0.008,1
8430422H06Rik,0.800286922,-1.156296103,0.011,0.013,1
8430426J06Rik,0.368852933,0.226297589,0.018,0.011,1
8430429K09Rik,0.072422564,0.428290738,0.296,0.243,1
8430432A02Rik,0.962209045,0.213110733,0.014,0.013,1
9030025P20Rik,0.460635328,0.170360593,0.108,0.092,1
9030404E10Rik,0.684093454,-0.421328906,0.081,0.087,1
9030407P20Rik,0.977433648,0.21133775,0.063,0.063,1
9030612E09Rik,0.223629814,-0.868411679,0.025,0.04,1
9030622O22Rik,0.107121086,0.206088904,0.348,0.298,1
9030624G23Rik,0.184849986,0.331404618,0.147,0.116,1
9130015G15Rik,0.000332098,1.05269264,0.201,0.113,1
9130019P16Rik,0.650617962,-0.504224315,0.194,0.203,1
9130024F11Rik,0.966930015,-0.045974768,0.014,0.013,1
9130204K15Rik,0.940762022,-0.030054408,0.027,0.026,1
9130213A22Rik,0.030386728,-1.738843222,0,0.011,1
9130221H12Rik,0.822420737,-0.318033865,0.009,0.011,1
9130230N09Rik,0.4923689,0.332975515,0.023,0.016,1
9130401M01Rik,0.711358648,-0.427494375,0.052,0.058,1
9130409I23Rik,0.024091476,1.197594536,0.043,0.016,1
9230104M06Rik,0.557232521,-0.438673714,0.007,0.011,1
9230111E07Rik,0.54827016,-0.468840432,0.025,0.032,1
9230112E08Rik,0.815685378,-1.400727919,0.009,0.011,1
9230112J17Rik,0.074760162,0.142365221,0.165,0.119,1
9230114K14Rik,0.966983466,-0.171093792,0.095,0.092,1
9230116L04Rik,0.713754509,0.37951225,0.025,0.021,1
9230117E06Rik,0.055046572,1.762276435,0.016,0.003,1
9330020H09Rik,0.005952985,-1.204409821,0.059,0.111,1
9330102E08Rik,0.074388624,-1.493750678,0.007,0.021,1
