,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ccdc28a,7.13E-06,0.370533934,0.567,0.484,0.175829211
Ccdc28b,0.000166797,-0.778248571,0.127,0.184,1
Ccdc3,0.023131547,0.716190507,0.035,0.02,1
Ccdc30,0.067541952,-0.093127474,0.643,0.681,1
Ccdc32,0.256775077,-0.387906487,0.06,0.072,1
Ccdc33,6.58E-14,2.821380405,0.04,0.005,1.62E-09
Ccdc34,1.43E-15,0.848228207,0.404,0.252,3.52E-11
Ccdc34os,1.07E-06,-1.964310776,0.028,0.081,0.026499085
Ccdc38,0.067870941,-1.037018032,0.017,0.03,1
Ccdc39,0.00164005,-0.461911042,0.308,0.35,1
Ccdc40,0.669769228,-0.28787037,0.064,0.059,1
Ccdc43,7.35E-07,0.753779219,0.116,0.06,0.018132346
Ccdc47,0.912187548,-0.047226555,0.539,0.53,1
Ccdc50,1.14E-21,0.903520473,0.541,0.35,2.81E-17
Ccdc51,0.323542037,-0.291748874,0.101,0.113,1
Ccdc57,4.54E-32,0.982768655,0.628,0.409,1.12E-27
Ccdc58,0.003213689,-0.343223045,0.45,0.482,1
Ccdc59,0.184147835,0.053414982,0.208,0.178,1
Ccdc6,9.83E-07,0.391355388,0.527,0.428,0.024259342
Ccdc60,2.95E-06,-1.337718285,0.047,0.106,0.072735776
Ccdc61,0.005102059,-0.441631076,0.087,0.127,1
Ccdc62,6.10E-08,0.768666159,0.175,0.099,0.001503858
Ccdc63,0.000338292,1.045086939,0.026,0.009,1
Ccdc65,0.095270398,0.15813406,0.234,0.199,1
Ccdc66,0.081827834,-0.17816799,0.311,0.334,1
Ccdc71,0.001964529,0.604817314,0.06,0.033,1
Ccdc71l,7.43E-06,1.163319543,0.066,0.029,0.183313998
Ccdc73,1.29E-21,-1.213866943,0.173,0.357,3.19E-17
Ccdc74a,1.66E-14,1.251077967,0.167,0.071,4.10E-10
Ccdc77,0.080040342,0.201649687,0.237,0.202,1
Ccdc78,0.003521674,-0.827395223,0.047,0.08,1
Ccdc7a,0.35282276,-0.664717911,0.044,0.052,1
Ccdc7b,7.96E-17,-1.494024125,0.129,0.278,1.96E-12
Ccdc8,0.002465864,-2.750371282,0,0.014,1
Ccdc80,4.71E-09,2.768809036,0.021,0.002,0.000116126
Ccdc81,0.00072573,0.435009182,0.103,0.063,1
Ccdc82,4.33E-05,0.440189432,0.234,0.162,1
Ccdc84,0.032729265,0.268505174,0.188,0.152,1
Ccdc85a,3.56E-19,-0.345862651,0.784,0.896,8.78E-15
Ccdc85b,0.052243774,-0.405289709,0.072,0.096,1
Ccdc85c,0.001039944,0.595668698,0.145,0.1,1
Ccdc86,0.793829519,-0.30449152,0.101,0.102,1
Ccdc88a,1.54E-20,0.392192962,0.936,0.9,3.79E-16
Ccdc88b,0.193850113,1.152884159,0.011,0.006,1
Ccdc88c,9.83E-16,-0.831163265,0.319,0.474,2.42E-11
Ccdc9,0.403556162,-0.145730502,0.13,0.141,1
Ccdc90b,0.770213809,-0.131648321,0.26,0.241,1
Ccdc91,0.003793683,0.362472989,0.351,0.288,1
Ccdc92,1.34E-10,0.670088838,0.409,0.28,3.31E-06
Ccdc92b,1.31E-11,0.773317477,0.34,0.213,3.22E-07
Ccdc93,6.65E-10,0.613247535,0.473,0.347,1.64E-05
Ccdc97,0.000241173,1.0679205,0.054,0.026,1
Ccdc9b,4.34E-74,2.6988453,0.25,0.037,1.07E-69
Cchcr1,2.51E-07,0.764191638,0.149,0.082,0.00620022
Cck,3.92E-29,-2.440316146,0.058,0.26,9.67E-25
Cckbr,6.03E-18,-1.658075253,0.098,0.247,1.49E-13
Ccl11,3.98E-08,4.55239717,0.011,0,0.000980994
Ccl19,6.59E-05,2.533130844,0.015,0.003,1
Ccl2,1.26E-19,5.813518225,0.029,0,3.10E-15
Ccl25,0.095865729,0.109680545,0.508,0.465,1
