,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Arhgef40,3.10530146022722e-14,1.36009446057095,0.098,0.043,7.66108923252657e-10
Gas8,3.15088462783801e-14,-0.471071218234756,0.326,0.415,7.77354746533914e-10
Sdc1,3.15430233890014e-14,4.42698138771989,0.022,0,7.78197930030052e-10
Cpne3,3.18592942106897e-14,0.603918478797549,0.31,0.21,7.86000647471926e-10
Nek9,3.1926268335774e-14,0.493060628117612,0.49,0.376,7.87652966111879e-10
Gm43263,3.19420727610315e-14,1.99986990301755,0.034,0.005,7.88042877087409e-10
Amfr,3.22839064761414e-14,0.622860855246581,0.326,0.224,7.96476256672886e-10
Plekhb2,3.26606222874586e-14,0.600170446290579,0.344,0.24,8.05770212453891e-10
Cers5,3.28489300857927e-14,0.424166344234626,0.561,0.447,8.10415954146593e-10
Gm47460,3.31767221690576e-14,-0.854100753491145,0.134,0.215,8.1850291263282e-10
Gm38413,3.31896772157828e-14,0.649917618169643,0.259,0.166,8.18822526590577e-10
Zfp2,3.3851666301281e-14,-0.588680634534294,0.273,0.361,8.35154459318904e-10
Vasp,3.41107207125119e-14,1.54357315621444,0.049,0.012,8.41545590698382e-10
Farsb,3.42601469597169e-14,0.401110277641121,0.599,0.489,8.45232085643175e-10
Ttpal,3.45879915715097e-14,0.647089837062554,0.263,0.169,8.53320340060717e-10
4930586N03Rik,3.47135678513454e-14,-0.8102354172247,0.101,0.177,8.56418432460543e-10
Coasy,3.5541515533297e-14,-0.650659523493073,0.119,0.202,8.76844729721969e-10
Olfr734,3.55732104541198e-14,4.32196798517358,0.023,0.001,8.7762667511359e-10
Cdh24,3.6329343132709e-14,-0.949481041380353,0.114,0.192,8.96281224427064e-10
Tifa,3.66042103069209e-14,-0.465484068347859,0.259,0.36,9.03062472482047e-10
Plod3,3.66596561250535e-14,0.690027111814072,0.217,0.131,9.04430376261194e-10
Tiam2,3.72573413034614e-14,-0.323841168716833,0.549,0.64,9.19175867297696e-10
Kctd4,3.73619680397856e-14,-1.10569536290932,0.062,0.128,9.2175711350955e-10
Tgfa,3.80441326462713e-14,4.04920024569848,0.025,0.001,9.3858679651616e-10
Gm50163,3.80808573214719e-14,-0.867280435211698,0.074,0.145,9.39492830978032e-10
Nfrkb,3.81844796406638e-14,0.487580734967971,0.455,0.339,9.42049297214817e-10
Map2k2,4.02845968057106e-14,0.500143874760328,0.495,0.382,9.93861287793685e-10
Pifo,4.04959713094005e-14,-0.861118056696958,0.061,0.129,9.99076108174221e-10
Gsap,4.07541695651696e-14,1.7674468743065,0.061,0.019,1.0054461173423e-09
Zfp410,4.10159539961277e-14,0.614335585112358,0.349,0.245,1.01190460103847e-09
C2cd3,4.1387807695116e-14,0.534305907563404,0.393,0.283,1.02107860364621e-09
Cip2a,4.19312289670521e-14,1.60516546846579,0.061,0.019,1.03448534984614e-09
Inca1,4.26693784000108e-14,1.09636759558069,0.096,0.041,1.05269623450667e-09
Ywhag,4.29562348434605e-14,0.336456178785143,0.779,0.753,1.05977326982301e-09
Gprasp1,4.33841372671389e-14,0.264422223234118,0.837,0.806,1.07033005051758e-09
Gm20713,4.3655570761308e-14,-0.733457316436371,0.049,0.109,1.07702658625223e-09
Gm44992,4.55497881494239e-14,2.44005027484637,0.036,0.006,1.12375882343444e-09
Tbc1d22bos,4.64312170160466e-14,-0.954144958171674,0.076,0.147,1.14550455500289e-09
Rnd1,4.65222580421228e-14,0.509465422445479,0.126,0.062,1.14775062815721e-09
B3galt5,4.68412636057862e-14,-0.722074437414978,0.168,0.255,1.15562081441835e-09
Nfkb1,4.78704704773342e-14,0.537698907369849,0.575,0.491,1.18101237714631e-09
Nat10,4.8275875415971e-14,0.648971002742555,0.225,0.136,1.19101412238742e-09
Rims3,4.88953716685172e-14,1.77893267593332,0.048,0.012,1.20629771443399e-09
Smyd3,4.89430858799052e-14,0.304435920651802,0.875,0.849,1.20747487174314e-09
Mindy2,4.89813877726192e-14,0.502326628478806,0.556,0.462,1.20841981773829e-09
Cdh18,5.06797133638723e-14,-0.171093976006041,0.637,0.742,1.25031920840009e-09
Rffl,5.1545630637387e-14,0.611090131257011,0.243,0.152,1.27168225345498e-09
Pik3r5,5.43787962737371e-14,2.04532442196637,0.045,0.01,1.34157928286937e-09
Tmed9,5.52593336464473e-14,-0.451439218049779,0.409,0.486,1.3633030203915e-09
Gm3772,5.58410546374929e-14,1.3687709818052,0.082,0.032,1.37765465896159e-09
Nipsnap2,5.6061923271639e-14,-0.249841600724047,0.639,0.707,1.38310370903461e-09
Papss2,5.61883365268981e-14,-0.397040132491051,0.146,0.234,1.3862224504551e-09
Cop1,5.65803827552579e-14,0.468011936126792,0.759,0.722,1.39589462295497e-09
Zbtb46,5.72899739712399e-14,0.781077484698132,0.25,0.162,1.41340094784446e-09
Pcnx3,5.82208821572682e-14,0.737156602816872,0.155,0.082,1.43636738370196e-09
Mob3c,5.889668036159e-14,1.01614331639987,0.08,0.031,1.45304000120079e-09
Pdia3,5.89956023293796e-14,0.551416487233195,0.403,0.293,1.45548050506812e-09
Optn,5.92979364470766e-14,0.889539702282956,0.146,0.077,1.46293939008583e-09
A330069K06Rik,5.94763569497401e-14,-1.46251241369082,0.052,0.113,1.46734120230704e-09
Sstr2,6.05446506592022e-14,-1.42056025102164,0.047,0.107,1.49369707641318e-09
9430097D07Rik,6.09572309409195e-14,1.85682537360528,0.057,0.017,1.50387584454343e-09
Bmpr2,6.14427291812272e-14,0.357577685289758,0.731,0.67,1.51585357163006e-09
Ube2d2a,6.1942266276248e-14,0.377966148976041,0.674,0.594,1.52817765130131e-09
Gda,6.27326711488419e-14,-0.15973976667469,0.684,0.787,1.54767772991308e-09
Mvb12b,6.27931982686679e-14,0.457268540284976,0.616,0.529,1.54917099448631e-09
Edem1,6.41634023466648e-14,0.800977478802084,0.175,0.098,1.58297529929457e-09
Mtif2,6.44915442892637e-14,-0.312697389549792,0.557,0.631,1.59107088916042e-09
Lsm3,6.4682011376005e-14,-0.895646917811037,0.063,0.129,1.59576990265742e-09
Brap,6.49628080431536e-14,0.514307660289028,0.385,0.276,1.60269743723264e-09
Acvr1,6.71198455828384e-14,0.520871299516175,0.655,0.582,1.65591371037421e-09
Ppp2ca,6.86565201177733e-14,0.497098369183663,0.481,0.37,1.69382500782558e-09
4930533K18Rik,6.91040525948617e-14,2.80723856079741,0.032,0.005,1.70486608156783e-09
Slco3a1,6.94153785280975e-14,0.445016072222229,0.776,0.77,1.71254680366669e-09
Tmcc3,6.98848015574571e-14,2.26790179436977,0.069,0.024,1.72412793922402e-09
Dse,7.00325284632714e-14,0.631079680184793,0.191,0.111,1.72777250971737e-09
Gm10563,7.04063220596694e-14,-0.589977045850806,0.25,0.338,1.7369943715341e-09
Rnf214,7.12435059357483e-14,0.466126232137173,0.556,0.444,1.75764853494085e-09
Slit1,7.18702581590139e-14,1.10082189884192,0.194,0.118,1.77311113904103e-09
Nckap5los,7.2315892759193e-14,-1.65824955839691,0.031,0.084,1.78410539026205e-09
Fez2,7.24412870233219e-14,-0.575246738978509,0.364,0.438,1.78719899215237e-09
Spire1,7.26472249475018e-14,0.336573635349114,0.813,0.787,1.79227968667982e-09
Esd,7.27963701500114e-14,0.520771087315922,0.322,0.218,1.79595924797093e-09
Hspa5,7.33736826921785e-14,0.646477690532934,0.266,0.173,1.81020212569874e-09
Klf13,7.43014984496379e-14,0.550642178580631,0.437,0.335,1.83309226825102e-09
Trp53i11,7.4374654605363e-14,4.53309138856033,0.022,0.001,1.83489710376891e-09
Ankrd61,7.50405196159177e-14,-0.718040691658577,0.099,0.176,1.85132465944431e-09
Plppr3,7.51896384883041e-14,-0.721875703145974,0.109,0.188,1.85500357114495e-09
Pard6b,7.55436407888336e-14,1.1594544164936,0.092,0.039,1.86373716190131e-09
Fars2,7.64025547389081e-14,0.358875454131054,0.761,0.688,1.8849274279636e-09
Prnp,7.64191126949851e-14,0.511958854101983,0.531,0.422,1.88533592929798e-09
Noct,7.73626539800873e-14,0.717297551158673,0.319,0.224,1.90861403634273e-09
Gm30301,7.77975705761818e-14,3.86077600182504,0.024,0.001,1.91934386368498e-09
Igsf3,7.78680984671214e-14,4.2341743835768,0.023,0.001,1.92108385728235e-09
Itpka,7.82367529935984e-14,-0.413001090742112,0.407,0.502,1.93017893310507e-09
March10,7.85824078678971e-14,-0.812155589099092,0.109,0.187,1.93870658450889e-09
Clnk,8.02545383490999e-14,-0.869400131643135,0.07,0.139,1.97995971561064e-09
Slc25a4,8.24578457819896e-14,-0.323017790677802,0.296,0.394,2.03431751328746e-09
Unc45a,8.33200643342211e-14,0.466950544820666,0.403,0.287,2.05558930718957e-09
Krt24,8.33698229113059e-14,-1.52217121883036,0.019,0.066,2.05681690104483e-09
3830408C21Rik,8.38531727453725e-14,0.764214217099056,0.132,0.067,2.06874162480109e-09
Thoc1,8.38641045554212e-14,-0.228934449403509,0.79,0.842,2.0690113234868e-09
0610043K17Rik,8.51054212378705e-14,-0.39625737648927,0.41,0.496,2.0996358473595e-09
9330179D12Rik,8.52549555063966e-14,0.975922417168843,0.178,0.104,2.10332500729831e-09
Adam7,8.52641353984606e-14,-2.71289498646269,0.01,0.049,2.10355148441542e-09
Heatr5a,8.54165312104321e-14,0.783578073624154,0.269,0.179,2.10731124149257e-09
Pgam5,8.67136034947213e-14,-0.469768515167348,0.287,0.379,2.13931131181827e-09
Hist1h2be,8.6789679994826e-14,-0.936898584472231,0.075,0.145,2.14118819515235e-09
B230317F23Rik,9.18553310469252e-14,-0.958533759240778,0.076,0.146,2.26616287225869e-09
Wdr7,9.30098751684142e-14,0.252741839730445,0.854,0.819,2.29464663027995e-09
Gm26879,9.44795196972277e-14,-1.00093343585942,0.05,0.112,2.3309042304503e-09
Ccdc43,9.45253688721614e-14,0.71860714711684,0.124,0.06,2.33203537544509e-09
Dcaf1,9.55937617443509e-14,0.447165969909751,0.551,0.439,2.35839369599488e-09
Abcg1,9.6220996635973e-14,0.574111204294431,0.421,0.314,2.37386820800609e-09
E130304I02Rik,9.7666908332879e-14,1.10493945174152,0.104,0.047,2.40954029548046e-09
Sema3c,9.77158337853547e-14,-0.348080150052937,0.249,0.351,2.41074733531849e-09
Fbxl19,9.79085374488515e-14,0.639832496578968,0.271,0.178,2.41550152740061e-09
Gm43569,1.0075440958995e-13,-1.04499723645208,0.077,0.146,2.48571203899365e-09
Ppm1l,1.00804115423473e-13,-0.0957752130721627,0.906,0.964,2.4869383316125e-09
Cachd1,1.02805234300955e-13,0.865286025374461,0.148,0.079,2.53630793543885e-09
Zfp444,1.04684106289374e-13,0.540663911569787,0.307,0.206,2.58266158626516e-09
Etv3,1.04941760240941e-13,0.845998516371363,0.171,0.097,2.58901816690426e-09
Gm28178,1.05214075658737e-13,-3.35006072694474,0.003,0.035,2.5957364605767e-09
Gm27246,1.05684211031204e-13,2.63339721364758,0.033,0.005,2.60733517035082e-09
Cep104,1.0611593792825e-13,0.543657592180548,0.392,0.285,2.61798630462785e-09
Smc5,1.10116354089457e-13,0.430389347600021,0.593,0.481,2.71668057174099e-09
Prkar1a,1.15016468503755e-13,0.426418315588278,0.548,0.439,2.83757129445615e-09
Zfp963,1.15344394169324e-13,0.961121613880398,0.13,0.066,2.84566154855139e-09
Vwa3a,1.22465130776186e-13,0.870097851456352,0.173,0.099,3.0213372413793e-09
Dynll1,1.27801983937292e-13,-0.441804101445371,0.192,0.281,3.15300274571694e-09
Mrps33,1.28481925828838e-13,-0.388387122333503,0.243,0.333,3.16977759212327e-09
Selenok-ps1,1.29392279978007e-13,1.095515555572,0.062,0.02,3.1922369393374e-09
Pcsk1,1.29483275540669e-13,-0.304070234611625,0.216,0.316,3.19448189086384e-09
Lrfn5,1.29838447262814e-13,-0.11439525734351,0.981,0.998,3.20324433242089e-09
Prkcg,1.31538027824469e-13,-0.172538428851934,0.767,0.858,3.24517468445747e-09
Pias4,1.32162221522913e-13,0.687594133909039,0.243,0.155,3.26057416719178e-09
Tmem204,1.32639668417853e-13,-1.0464807189639,0.049,0.11,3.27235325953685e-09
Mybl2,1.33169776914693e-13,1.35425432611835,0.07,0.025,3.28543156626238e-09
Mical3,1.33872478886192e-13,0.317194982630292,0.915,0.922,3.30276792660123e-09
Ptpn13,1.34241082971339e-13,0.577884946405901,0.369,0.272,3.31186175798591e-09
Cd302,1.35487880364741e-13,0.843656055986075,0.162,0.089,3.34262149647852e-09
Sh2d4b,1.39540050883395e-13,1.03283079453778,0.152,0.084,3.44259259534424e-09
Chga,1.4291956744194e-13,-0.440768239167811,0.287,0.381,3.52596864836009e-09
Gm42477,1.47658630778094e-13,-0.337082380415903,0.31,0.416,3.64288607992637e-09
Necap2,1.48806045465023e-13,0.61485369494438,0.327,0.227,3.67119394766758e-09
Acot13,1.4915542570661e-13,-0.609934546205763,0.183,0.269,3.67981350760778e-09
Rdh13,1.49206340311509e-13,0.707250014040846,0.217,0.134,3.68106962182525e-09
Prr32,1.51590691580977e-13,5.12022298201592,0.022,0.001,3.73989395199428e-09
Nox3,1.51886155911006e-13,-1.63450381499832,0.025,0.073,3.74718335248044e-09
Stard13,1.52865312505699e-13,2.21177394125411,0.048,0.012,3.7713401248281e-09
2810013P06Rik,1.54474032012142e-13,-0.783238770280088,0.106,0.18,3.81102884377155e-09
Olfr920,1.59917780983482e-13,3.90244396707927,0.022,0.001,3.94533157464349e-09
Nhej1,1.66192659368389e-13,0.914189609030191,0.146,0.078,4.10013909927752e-09
Pik3c3,1.66463218779788e-13,0.741279416616605,0.238,0.152,4.10681407051615e-09
Jcad,1.69446784929789e-13,-0.423874261211378,0.413,0.499,4.18042163100284e-09
Plppr2,1.6965536653819e-13,0.507495033615485,0.541,0.441,4.1855675478637e-09
Snupn,1.70293722783155e-13,0.503034840113907,0.386,0.279,4.20131643478323e-09
Gm47373,1.70826806416247e-13,-2.10444193780949,0.013,0.054,4.21446814109523e-09
Slc2a3,1.71151998869372e-13,0.441596733584801,0.612,0.536,4.22249096410627e-09
Fnbp4,1.72394283167704e-13,0.452811959393181,0.54,0.433,4.25313936003042e-09
Gm39822,1.72843124796022e-13,-2.86844194297122,0.005,0.038,4.26421273184265e-09
Tra2a,1.74601098955174e-13,0.221152484980663,0.889,0.885,4.30758371232309e-09
Pdss1,1.76830484040741e-13,-0.414573245876038,0.411,0.501,4.36258487176913e-09
Slc39a12,1.78332358370667e-13,3.56362597120162,0.028,0.003,4.39963761336273e-09
Tek,1.78419642339882e-13,-0.198113621396723,0.415,0.51,4.40179099616723e-09
R74862,1.8097292819179e-13,1.08076343713883,0.079,0.031,4.46478311141966e-09
Svop,1.82384973946027e-13,-0.254965405850073,0.705,0.772,4.49961969222242e-09
Nsfl1c,1.8260277220473e-13,0.641064998364718,0.251,0.161,4.5049929930629e-09
Dffa,1.85529730244835e-13,0.463196903322757,0.35,0.246,4.57720397487032e-09
Ube3b,1.86263806723417e-13,0.550442658064984,0.409,0.302,4.59531437567341e-09
Gdi2,1.87134402997014e-13,0.421191975770708,0.535,0.422,4.61679285633934e-09
Msto1,1.90464553604425e-13,-0.74476532321588,0.138,0.219,4.69895100197476e-09
Phc2,1.91175029746797e-13,-0.227379142717032,0.704,0.747,4.71647915888323e-09
Prrc2a,1.97607613140594e-13,0.54690344205774,0.239,0.15,4.8751774237916e-09
Atp9a,1.98204525086755e-13,0.377049214970652,0.748,0.689,4.88990383841534e-09
Ptprq,1.98785531085246e-13,0.813370093485823,0.195,0.118,4.9042378374041e-09
Mturn,2.03050331962504e-13,0.676223085941542,0.201,0.119,5.00945473984694e-09
Myl1,2.06201408114072e-13,2.32912247721213,0.038,0.008,5.08719493958227e-09
Ep300,2.0672998872321e-13,0.431787585995132,0.57,0.464,5.1002355517903e-09
Tmem265,2.06904857324638e-13,0.643889806820091,0.158,0.086,5.10454973505614e-09
Tet2,2.08889412196989e-13,0.459043577100287,0.567,0.476,5.15351068831192e-09
Gm15337,2.12986434736371e-13,-0.945924590148629,0.052,0.114,5.25458833138101e-09
