,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Pot1b,0.262988530162094,0.919696582531802,0.103,0.089,1
Rasgrp3,0.263246610387853,2.67784769444114,0.017,0.011,1
Gm16853,0.263279942199909,0.947112057201617,0.059,0.047,1
Gtf2h2,0.263377114653991,0.293341752714096,0.213,0.261,1
Rnf121,0.263413707094222,0.13820518755045,0.248,0.302,1
Gm15850,0.263659460812325,1.65331163889631,0.017,0.011,1
Zfp229,0.263659460812325,1.47415961023674,0.017,0.011,1
Gm45591,0.263722243615175,0.253716602232375,0.022,0.033,1
Dnaja1,0.263938588874156,0.210566890719206,0.348,0.425,1
Map1a,0.264010168534875,0.289335708116791,0.292,0.359,1
Gm47507,0.264182960098825,0.0507772387017233,0.01,0.018,1
Zfp850,0.26419368362322,0.551859774428456,0.044,0.06,1
Ckap4,0.264240709042874,-0.499707229213552,0.032,0.044,1
Gm7247,0.264347894159269,1.32380711817767,0.025,0.016,1
Kdm1b,0.264389121161061,0.386460647999596,0.078,0.1,1
Sbno1,0.264463099311441,0.0993895142592923,0.495,0.6,1
Mfsd11,0.26448104045247,0.571794193156128,0.25,0.24,1
Tnks1bp1,0.264556542516301,0.0543156341272311,0.103,0.127,1
Jak1,0.264673208684286,0.328239694771403,0.468,0.506,1
Gm12473,0.264706913462848,0.865000741943645,0.152,0.14,1
Shld1,0.264753670312961,0.61727733456396,0.174,0.159,1
Gm13601,0.264806269238672,1.23635305398414,0.034,0.025,1
Gm3587,0.264894530248222,0.310932357359128,0.01,0.018,1
Dcp2,0.265028146578162,1.17640468291107,0.105,0.093,1
Phf11c,0.265072628957099,0.635197814339816,0.01,0.018,1
Gm15492,0.265083762806744,0.339198780226319,0.167,0.203,1
Tnfsf13os,0.265359304740286,1.47156319689692,0.025,0.016,1
Hirip3,0.265381766868798,0.175947126191647,0.132,0.16,1
Trp53bp2,0.265460198994448,0.0411714116961255,0.044,0.059,1
H13,0.265514819666621,0.551218426574392,0.284,0.289,1
Creld2,0.265551836638914,-0.633678728713972,0.012,0.021,1
Gm15130,0.265730411780744,1.55734517786527,0.017,0.011,1
Uqcrq,0.265824324243076,0.96383162946519,0.243,0.239,1
Popdc3,0.265904775779848,0.803625092047703,0.081,0.067,1
A830011K09Rik,0.26590782795824,0.0618076205375866,0.025,0.036,1
Gm20063,0.265910281264485,1.12075458509037,0.086,0.072,1
Ripk1,0.265983079117748,0.735916119774111,0.069,0.055,1
Slc29a3,0.266038178646652,-0.0772014915765551,0.037,0.05,1
Ddx51,0.26604618500146,-0.52588996213658,0.012,0.021,1
Ptpn4,0.26615987774615,0.188071250111943,0.632,0.705,1
Rbmxl1,0.266245583667551,0.291267604646943,0.064,0.082,1
Meig1,0.266353875346911,1.51709163944125,0.017,0.011,1
Gm16246,0.266353875346911,1.72130955693263,0.017,0.011,1
Snrpa1,0.266384167756361,0.0244496818024897,0.127,0.154,1
Trappc10,0.266400810141202,0.281631801421843,0.213,0.256,1
Tvp23b,0.26642125301008,0.148216033325282,0.108,0.133,1
Zfp760,0.266448068467555,0.437207914433615,0.022,0.033,1
Gm34667,0.266561920056956,1.50540079266865,0.017,0.011,1
Arl16,0.266704545425607,1.16200658662835,0.103,0.09,1
Angel2,0.266825891230522,0.331074752228342,0.279,0.337,1
Mtcl1,0.266920326879204,0.092985836150828,0.549,0.685,1
Erlin1,0.266969227099965,0.648481353217759,0.243,0.242,1
4930455C13Rik,0.26700844339899,0.185772716862615,0.488,0.616,1
Dusp13,0.267036781240057,-1.15510763646494,0.012,0.021,1
Ltv1,0.267046207681904,0.119841781042779,0.047,0.062,1
Bnip3l,0.267511000612683,0.368053362726842,0.159,0.195,1
Gap43,0.26754898428472,0.33444413676626,0.642,0.758,1
Plod2,0.267689205437571,0.434800593593432,0.103,0.128,1
Inpp4a,0.267703808892071,0.190703995870349,0.439,0.541,1
Dusp26,0.267864136047786,1.15356760536263,0.074,0.061,1
Evpl,0.267899478813938,1.38879158267101,0.025,0.016,1
Hist2h4,0.268205152899548,1.05898362282325,0.069,0.056,1
Wap,0.268230302757654,1.07083780778762,0.017,0.011,1
Pdzd2,0.268277289394856,-0.0220405403402029,0.797,0.918,1
Pcdhga11,0.268409515660245,1.01115363204814,0.025,0.016,1
Samd15,0.268410535564834,0.482109642698338,0.1,0.127,1
Gm36816,0.268439007420047,0.417989950510795,0.044,0.06,1
Rnf182,0.268597791104374,0.325436099449035,0.098,0.123,1
Gatc,0.268679644854822,0.246303533819694,0.032,0.045,1
Sdhaf3,0.268878861029445,0.687741312074307,0.23,0.225,1
Rce1,0.269128449759733,-0.000812871416547623,0.034,0.048,1
Mrps9,0.269236338759818,0.416476772938557,0.456,0.499,1
Tmem222,0.269554234471015,0.268363115697467,0.083,0.104,1
Mrpl1,0.269598435763494,0.262715749314391,0.25,0.3,1
Gm20125,0.269690761489958,0.0333899784127478,0.012,0.021,1
Akt1s1,0.269780212576958,-0.163087073260446,0.034,0.047,1
Rps16,0.269817733392312,0.429145414246209,0.086,0.109,1
Tmem160,0.269880479569415,0.971399952137574,0.066,0.054,1
2810403D21Rik,0.26997589589983,1.03814170300897,0.108,0.093,1
Lbh,0.269978472156516,-0.652614186020982,0.015,0.024,1
Dnajc9,0.270037948405669,1.08984690316596,0.056,0.045,1
Shld2,0.270206357496278,0.370712807528863,0.174,0.212,1
Mospd1,0.270207724983713,-0.140122072315237,0.054,0.07,1
Gm17135,0.270282516761606,0.554151552689423,0.252,0.247,1
Dynlrb1,0.270341441914883,0.699482111951323,0.142,0.127,1
Uspl1,0.270455749826287,0.514197652784144,0.12,0.152,1
Pes1,0.270575812771362,1.06360207300912,0.049,0.038,1
Pigh,0.270679111917384,0.938242752990394,0.029,0.021,1
Mphosph8,0.270732702317062,0.187732840076388,0.326,0.401,1
Gm9968,0.270746302856353,1.09926097791258,0.017,0.011,1
Ndufb7,0.27077846567604,0.367381639461922,0.088,0.111,1
Mrpl51,0.270800760406873,1.09009222945913,0.069,0.057,1
Cpt1c,0.27087370007739,0.0731821439299768,0.593,0.715,1
Dus2,0.270902914807386,0.105485988564704,0.199,0.237,1
Gm37679,0.270911006769262,0.0830121926852709,0.525,0.644,1
Galc,0.27112899459258,0.329885199975813,0.245,0.3,1
Mipol1,0.271175069967795,0.704846246897029,0.277,0.276,1
Deaf1,0.271403796267206,0.294292009612971,0.169,0.205,1
Psmd9,0.271476210211159,0.312177023004077,0.262,0.324,1
Pnpt1,0.271642695689057,0.238328552765899,0.373,0.46,1
Pla2g10,0.271759897159714,0.901886391434922,0.029,0.021,1
Gm26810,0.271914535938656,0.971001952119305,0.029,0.021,1
Igflr1,0.272085901399592,1.14246672000003,0.037,0.027,1
Pdgfb,0.272214082522335,0.372141643676346,0.24,0.294,1
Gm16364,0.272221416289568,0.447503869417756,0.017,0.011,1
Ppp2r1b,0.272244790309819,0.287407759869791,0.145,0.176,1
Gm17949,0.272376241759905,0.393859747652518,0.027,0.039,1
Txnrd2,0.272380962879573,0.419565452512402,0.066,0.085,1
Zbtb45,0.272409966892772,0.547054457183634,0.034,0.025,1
Ddx23,0.272463588268047,0.392835956996201,0.201,0.249,1
Zfp12,0.272642946072202,0.46268222378815,0.047,0.062,1
Itpa,0.272692499267589,0.886765709663916,0.113,0.1,1
Tcea2,0.27277709857609,0.0732365881833084,0.115,0.14,1
Rab6b,0.272816777818351,0.200797361986886,0.645,0.735,1
3222401L13Rik,0.27289320081374,-0.00653299149934128,0.029,0.041,1
Polr3k,0.273037965073738,0.519474212925156,0.083,0.106,1
Pitpnm2os2,0.273303001622429,0.567724404065012,0.034,0.048,1
Uckl1,0.273437978050245,0.650543235639584,0.169,0.158,1
Atg12,0.273636927525364,0.464979830645627,0.196,0.243,1
Mccc1os,0.27370202117304,0.612987299025406,0.017,0.011,1
Tusc2,0.274041964612812,0.413267967202261,0.012,0.021,1
Vmn2r17,0.274043302341057,-0.392720993379737,0.015,0.024,1
D230022J07Rik,0.274350985603575,0.510256887156748,0.044,0.059,1
Lmf2,0.274378648269443,0.208984479739256,0.012,0.021,1
9030407P20Rik,0.274437776316352,0.392619396710429,0.051,0.068,1
Polr1e,0.274547093252195,0.00309357192186699,0.012,0.021,1
Mrpl30,0.274656426346645,0.254573053645955,0.071,0.091,1
Glb1l3,0.274661125925348,-0.533269434583767,0.007,0.014,1
Nudt16l1,0.274739116068696,0.588662744050554,0.029,0.042,1
Gm34574,0.274865671328016,-0.900581881777597,0.007,0.014,1
Slc23a2,0.27493163445562,0.138266171792429,0.551,0.671,1
Ifitm10,0.275013337668971,0.25552378091244,0.081,0.101,1
Ralgps1,0.275035528306822,0.0592319068351389,0.664,0.795,1
Tanc2,0.275061133090207,0.136116493440085,0.936,0.978,1
Tmem177,0.275070320712742,-0.388755138204563,0.007,0.014,1
Tollip,0.275167848867101,0.309325629520737,0.076,0.097,1
Ssna1,0.275194069058756,0.303715831717625,0.061,0.079,1
