,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4
Gm48503,0.00112109468271581,0.00211289620824649,0,0.00143112373553062,0
Mplkip,0.154477742633043,0.135360767189593,0.149115289860749,0.22031712441271,0.134214929534941
Cdk13,1.10686175344346,0.942321630905757,0.928596041385979,1.1009808179707,1.20741226428424
Rala,0.593645000525537,0.562652877102813,0.548732607517631,0.566184635948514,0.735385417362925
Gm48754,0.0099793601202738,0.00671669822259766,0.00531492126228249,0.00923478983751997,0
Yae1d1,0.113171275720445,0.174822205571865,0.186022222946059,0.165544242027288,0.142431802126271
4930448F12Rik,0.00295522356676049,0.00713642667491298,0.00470339453390301,0,0
Pou6f2,0.0464697711956723,0.122606158348241,0.0224351598719874,0.0374150251591379,0.0112610329970789
Vps41,1.08444635199945,1.08679978131683,0.996071947988182,1.20872131870935,1.19329383827034
Amph,3.19969523075236,2.7950656356096,2.34856446501304,2.60451406165416,2.38857319872031
Gm47658,0.0619777596673719,0.056352482007846,0.0476004984684731,0.0387158610076066,0.0439757845531945
Gm47661,0.352151805311462,0.316007861083561,0.330934178878515,0.253822967568963,0.130242473696825
Tcrg-C4,0.0213187163135454,0.0255853961568676,0.0246945781676554,0.0369604534591584,0
Stard3nl,0.606016219769051,0.67161570092386,0.727801987578726,0.724483132705975,0.674087417936063
9330199G10Rik,0.0712371278988173,0.0800519419912306,0.0506603903175336,0.0695343303090084,0.0661494769252785
Epdr1,0.460269513876642,0.469558511532586,0.384163113280236,0.522293682257121,0.302065056604489
Sfrp4,0.0213755298313823,0.0260526580377888,0.027844215206454,0.0490123615730731,0.017831939650779
Nme8,0.00712549983838707,0.0472448504100757,0.0289343351528834,0.168616264877211,0.104869807601515
Gpr141b,0.000778508797538667,0.00320887703743636,0,0.00867089061355974,0
Gpr141,0.0158729166747262,0.0287108612513673,0.0197468018778642,0.12261626858502,0.0908536821109209
Elmo1,2.58480009339989,2.89091702933575,1.59630781842317,1.11836350811921,0.452863827565959
Gm32036,0.379702109803269,0.488772318880304,0.51228147620315,0.199397753904376,0.124518650695736
Gm47664,0.103966035204787,0.0893087230598671,0.0736127988124703,0.0297848534195258,0.0143469964562919
Aoah,0.0136024502812909,0.0138325232768694,0,0.018995247033493,0
Olfr1369-ps1,0.0420120776272081,0.0522384527252778,0.0790759136538015,0.099772307148564,0.0379731183191673
Gm47806,0.00798525023904765,0.00195843633500841,0.00406174172359198,0.00746532025669505,0.0184692671394799
Trim27,0.0419427689792135,0.0555831387187446,0.0553603395521776,0.0342835829607476,0.0633685243632188
Zscan12,0.0761467455472811,0.0809433455525996,0.114091861687203,0.113370697950159,0.143792633023289
Zkscan3,0.432351013200351,0.361851284314543,0.365603822917485,0.538227700232729,0.680767730477526
Pgbd1,0.0431267206500333,0.0268784475474154,0.0164883633970726,0.0474688678959867,0.0645338800490688
4930470G03Rik,0.0161852586861064,0.016209123270195,0.0336339445226944,0.0167513405276143,0.00657090665370008
Zscan26,0.41105027844436,0.441006167340151,0.525065653461186,0.57865258721517,0.424709348508844
Nkapl,0.00865096397661755,0.0286652831620482,0.0456488850499822,0.0108431114306075,0.0607649864924185
Gm40828,0.00250488592992513,0.00257683250876274,0.00275943672170087,0.00712863576414156,0
Zkscan4,0.00520478154691363,0.00752307783025392,0.0127378433174264,0.0154356514422154,0
AK157302,0.0016627188186407,0.00101760300559224,0,0.00392696782321105,0
Zkscan8,0.0485924189836538,0.0489692640908348,0.0201733119786157,0.0717747423382142,0.165403990740484
Olfr1366,0.00557223153370795,0.00723310090197432,0.0106449321800797,0.00446643518621908,0
Olfr1535,0.00180689266490821,0.00787847819731276,0.0086364898850466,0,0
Olfr1364,0.00923038062829505,0.00571375441260341,0.00601932678720438,0.0318018832585012,0.0112610329970789
Olfr1361,0.00181876500273118,0.0013523912305543,0,0.00180379182294268,0
Hist1h1b,0.00287371170545325,0.00954948954206247,0.00616416971856461,0.0182623150478811,0
Gm11280,0.00370571390009756,0.00129435596083279,0.00399207333917773,0.0128662909267208,0
Zfp184,0.0472373440686388,0.0291653723373359,0.040942990311129,0.016604687731479,0.028099043508559
Prss16,0.00140556237253306,0.00362107709241373,0,0,0
Gm11290,0.939179826165079,1.157270767691,1.62779616497454,0.703713553811844,0.706356773303487
Hist1h4i,0.0103637812465812,0.00876414834664591,0.0160371418963985,0.0230908420616417,0.028099043508559
Vmn1r197,0,0.00216229725498159,0.00324853994372229,0.00423403076183994,0
Vmn1r218,0.0210827673689816,0.0233110949159977,0.0117249482506106,0.0145251275716304,0
4930557F10Rik,0.00532036013218584,0,0,0,0
4933404K08Rik,0.000883798211192421,0.00274468106110026,0,0,0
4930586N03Rik,0.151372230516555,0.199887824864325,0.1780700509866,0.228165622339425,0.1514486585712
Zfp322a,0.381047528031406,0.389638715342399,0.421946530598621,0.510342904356854,0.557244361944928
Abt1,0.0181266017185034,0.0162165230834483,0.0243554473638196,0.0428222341548867,0
C230035I16Rik,0.00129267169412105,0.00835318962003778,0,0,0
Gm46404,0.038019716417713,0.0323982983420508,0.0489173394494236,0.0463041144655321,0.0225220659941578
Btn2a2,0.000912137448167789,0.00494618629083973,0,0,0
Hist1h4h,0.0028850439733896,0.00630516422405372,0.00958550079345783,0,0.0135476572713663
Hist1h1d,0.00150412355472528,0.00388005548172676,0,0.0233508141072852,0
Hist1h3e,0.00273474981026116,0,0,0,0
Hist1h2ae,0.00855314840658521,0.00505517641377163,0.0169543925938236,0.0125107307505708,0
Hist1h2bg,0.00106401768823005,0.00787530898138059,0.00652069864295928,0.00630800689783448,0
Hist1h3d,0.00275692850595152,0.00493353518337108,0.0105842313585488,0,0
Hist1h4d,0.0379816830570649,0.0453298983223223,0.0483890027071792,0.101052327997658,0
Hist1h2be,0.100483339329105,0.152910108178272,0.0974076415924117,0.0890857782747571,0.142818942982859
Hist1h1e,0.0179516647483826,0.0163950740406006,0.0166259123219792,0.0388579419039264,0
Hist1h2ac,0.00366978440317402,0.0035069147632402,0.00276861366654153,0.0122787371564409,0
Hist1h2bc,0.0114291740320124,0.0155444134747225,0.0358491435347491,0.00524521760605344,0
Hist1h4c,0.00456096507415943,0.00132762454777789,0.00520367702701006,0.0118925147966342,0.0145044622978259
Hist1h1c,0.0140772162920218,0.017138381652162,0.0392012369561207,0.0206504248916509,0.0442682854020027
Hist1h2ab,0.00383439111842427,0.000963898158376179,0,0.0022298020627007,0
Hist1h1a,0,0.0033557227286927,0.00239727784306364,0,0
Trim38,0.00326765777691391,0,0,0,0
Gm11337,0.00608520343539405,0.00952618226962523,0.00336625531026775,0.00959049783540063,0
Scgn,0.00122231756299214,0.00148374556731012,0,0.0030393714093626,0
Carmil1,1.47946296762104,1.59604625425349,1.12262105674317,1.54458254901594,1.53126655000131
Cmah,0.0249438878880456,0.0185596518220938,0.00360690245709409,0.00688811474429624,0
Gm11342,0.00210124370855076,0.00135928664636799,0.00906453492010555,0.00506691622918067,0
Ripor2,0.626123665320982,0.525949610851638,0.53542231598482,0.568240044334852,0.48843895843041
Armh2,0.00358269159630703,0.003090907825196,0,0.00246273391046682,0
Gmnn,0.050486891792826,0.0480454831443814,0.0824915864292469,0.0374523559600509,0.0135476572713663
BC005537,0.271398943032403,0.291402660172145,0.305732662759808,0.344146701170335,0.476108551736037
Acot13,0.251554134715075,0.260430160154233,0.438847830950712,0.346723573293769,0.194760287489652
Tdp2,0.133910250348938,0.111064312728477,0.112734537130208,0.0713668576794321,0.0966044024408059
D130043K22Rik,1.91047025978293,2.16211818030249,3.10122682614775,1.49728956095015,0.794330884661463
4932702P03Rik,0.023165279757473,0.0300539678686673,0.0292278397288211,0.0395561961611348,0.0659404454543406
Aldh5a1,0.123912698269887,0.162293693195091,0.142264302083058,0.196249846448333,0.126343023448685
9330162012Rik,0.0611823432761453,0.0436222238176885,0.0620979728112331,0.0756661140767829,0.021409333613082
Gpld1,0.0789111344117008,0.0624846067231545,0.0675269305516437,0.105115402112441,0.148521963716724
Mrs2,0.296561671111672,0.332717863986281,0.412426273598069,0.266448960299257,0.250376009226943
Dcdc2a,0.0758747000681368,0.0601412632340151,0.0867897992330452,0.0982052219438385,0.199481400451662
Nrsn1,0.242319114992772,0.221560962860507,0.244816938750564,0.285282098408931,0.560964831278561
Gm11351,0.0138926084287648,0.00897521945437054,0,0.00785542732768445,0.0654436023374844
Gm47888,0.00510741671945277,0.00583328670475929,0,0.0120648218749698,0.0120132097254141
Prl3c1,0.000659397468968755,0.000496528151035919,0.00527284327527933,0.00605218069148585,0
Prl8a9,0.00116945523266897,0,0.00409865965631919,0.00164435658464506,0
Gm40841,0.627303237511331,0.756898643555463,0.709107355934786,1.37765572260283,1.05293150138938
2610307P16Rik,0.0391595091219719,0.0229151501710368,0.0365483966274808,0.0488235640809903,0.0215666674215
Sox4,0.0708557436635818,0.143333050998597,0.102773084176375,0.206395117349955,0.104091732045338
A330102I10Rik,1.55205719017246,1.76791405184652,1.76100997305285,3.17731759100963,4.0574379258348
Cdkal1,0.984037264534915,1.09221897591749,0.760687715843147,1.53324436185889,1.10206113882851
E2f3,0.535499199460651,0.574395564752753,0.499237696771385,0.47546330359384,0.625042119392002
Gm11365,0.00542344569592674,0.00502201834768646,0.0115857363860502,0.00209632443052299,0
Mboat1,0.00350552341062333,0.00535482525277614,0,0.026349151496664,0
Agtr1a,0.0296138143880402,0.0485686266696842,0.0250976905047244,0,0
Gm48161,0.00724434791508948,0.00831393817138336,0.0133150751242983,0.00509437105354444,0
Uqcrfs1,0.0722860065128368,0.0495643037057711,0.103842690593003,0.113316358446913,0.111848895802088
4930519D14Rik,0.000789741572865112,0.00282393085349525,0,0,0
Dusp22,0.155981119894965,0.1654648318614,0.15825578260787,0.149135794429019,0.165518346816526
Irf4,0,0.00288513502290497,0,0.00540609504780069,0.0159124940129241
Gm29675,0.0224862688109574,0.0114916761735692,0.0147295206770281,0.035623205618103,0
Exoc2,0.533829710071458,0.454272171811076,0.518668429858302,0.599907493735434,0.653345679440853
Hus1b,0.00256689640634479,0.00114554260737904,0.00403825030690702,0,0
G630018N14Rik,0,0.00162377487787593,0,0.0211895132362616,0
Gm11379,0.00913358269535445,0.0110393895253456,0,0.0383251843400468,0
Foxc1,0.00136849953512778,0.00894336254772351,0.00348775727441535,0.00702353727812646,0
Gmds,1.54902976999279,1.51203772618334,1.13262413563221,2.17696195829029,2.77376262242876
Mylk4,0.00313949553132526,0.00950554498606697,0,0,0.058932455210147
Wrnip1,0.0524067833028102,0.0496827198851245,0.0538562865586735,0.063078812807006,0.0526432100685716
Serpinb1a,0.00212502167472971,0,0,0.00300834394275964,0
Serpinb1c,0.00643268102661113,0,0,0,0.0145044622978259
Serpinb6c,0.00169805953049698,0.00630409849492529,0.00971602781865848,0.0081015647148297,0.0135476572713663
Serpinb6a,0.505529615002577,0.491276633953166,0.527111242648934,0.573385269766685,0.666933647861393
1110046J04Rik,0.387191194548082,0.39535740802344,0.54916195881786,0.481965926132323,0.470611281066168
Nqo2,0.168009156608353,0.146973593899364,0.169426393532429,0.244607460103841,0.183264814190837
Ripk1,0.0456543485321907,0.04864951797814,0.0543834032684046,0.0846914402068069,0.0465867661400214
Bphl,0.177713055987537,0.201580865471006,0.218851198895175,0.297204148418402,0.120337353715996
Tubb2a,0.203633182092205,0.189724536482764,0.327802114722573,0.253786417900575,0.214909509667862
4930447K03Rik,0,0.00159788713295204,0.00300125092138403,0,0
Gm47076,0.00120095451865142,0.00215141962940775,0,0,0
Tubb2b,0.000809599911915529,0.00585040951229617,0.00540164921238393,0.0022963467648952,0.0135476572713663
Gm36500,0.00216651616380748,0,0,0.00860716585261369,0
Psmg4,0.0483850218390947,0.0330482935930656,0.0496021625837956,0.103823743772969,0
Slc22a23,1.8790119146547,1.60494936471182,1.33796753303407,1.60798074996358,2.00752569549704
Pxdc1,0.00132684242021365,0.000794850955510205,0,0,0.0270784977949048
Gm47157,0.00163336240718418,0,0,0.00391199421337816,0.0120132097254141
Gm36839,0.0346553002061374,0.0385879539515043,0.099460519835188,0.0857686404496873,0.032281286215568
Prpf4b,2.8675215982906,2.84366945637131,3.4393427120673,3.30548537968322,2.60503074597533
Fam217a,0.00740158757720532,0.00583166417378014,0.00864083202864925,0.00380644528874518,0.00657090665370008
Gm16984,0.0309199673340032,0.0518141949227938,0.0270178989275861,0.0375213236480486,0.0516754920050042
Eci2,0.044759899091288,0.0507466200515072,0.0642188437514185,0.0936477833052456,0.0690307215242027
Gm48703,0.0018881510809992,0.0033963191309648,0.0106722809697144,0.00280628416826368,0
Gm48707,0.00421383832000706,0.00150652045026153,0.00784197245540071,0,0
Cdyl,0.206991818387637,0.136192420930115,0.156163903006568,0.171975029476654,0.458788523078761
Gm48708,0.104283209102798,0.0912368275959596,0.149261615320025,0.080879343430873,0.192398377408404
Rpp40,0.0178356010529952,0.0293201087145053,0.00973491312385995,0.0443734758932303,0.0212383346358507
Gm48746,0.0403099107391656,0.0407385536026089,0.0622001707432632,0.0097526139449867,0
Ppp1r3g,0,0.00165603903615216,0,0.0173531903818934,0
Lyrm4,0.102647994675482,0.116392071890372,0.0666436988960289,0.0975615921272843,0.0527333208248384
Gm48770,0.111058191294351,0.119737301508049,0.0997539537319685,0.138943824537956,0.256733820233426
Gm48765,0.664822087328255,0.625392247045471,0.763995568783923,0.779642658406144,0.986830341065276
Fars2,1.05221511259086,0.937474446936658,0.784191170971708,1.38580396802441,0.930287141841827
Gm48767,0.00311760270300143,0.00225653330499655,0.00945248852753463,0.0117857438853214,0.0175159263560392
Nrn1,0.512483807096665,0.584930874819473,0.593226895919864,0.2819714169037,0.289815931031978
Gm30177,0.008302576706288,0.0130076517969366,0,0.00540177876512809,0
Gm49144,0.00403230437233115,0.004572017948515,0,0.0699593848492621,0.0480297226138742
Gm47675,0,0,0,0.0223908712281856,0
F13a1,0.0241805450539099,0.0215420744041622,0.0187478223360823,0.589463958493976,0.202707355822337
Gm30489,0.0037893512029521,0.00405332807689439,0,0.0387395596420408,0.0175159263560392
Ly86,0.0176254590374831,0.0421321859793813,0.00557023392921349,0.170318708625384,0.015416705850794
Gm4035,0.00150497922376182,0.000979898364941588,0.00550064082465607,0,0
AI463229,0,0.00158991203880886,0.00519563649664466,0,0
Gm31600,0.00316974961020341,0.00314673891865675,0,0,0
Rreb1,0.0133600145931182,0.0526144477628567,0.0328223670871547,0.158181146239445,0
Gm46411,0,0.000993862402731929,0,0.0165733152962096,0.0536339696109928
Ssr1,0.197649430178173,0.182912213842579,0.262878452705637,0.303226384799608,0.269311909023332
Cage1,0.101225485281099,0.0817574429444102,0.115122397785092,0.142221853468994,0.117999958800932
Riok1,0.293542707443156,0.279739313181763,0.281803802200142,0.357241704568889,0.294204083858326
Dsp,0.00183779273741066,0.00449324762789421,0.00715408465669293,0.0042374079037943,0.00997730163877179
Snrnp48,0.893502999651344,1.03505051335792,1.33614826281257,1.01421749685434,1.03199959800696
Gm47990,0.000913554870389403,0,0,0.00711644112657557,0.0461189624926547
Bmp6,0.195525017519584,0.19398700687284,0.404044975644691,0.127213183961134,0
Txndc5,0.0314952043364157,0.0421978394588827,0.0407495839014782,0.0460323182890556,0.0433818550385543
Gm31834,0,0.0011584612853823,0.00266662826721962,0.00836201652356387,0
Gm40922,0.00210981386808551,0.00604163776473383,0.00302093812212444,0.0264467764362861,0.0458046297087798
Bloc1s5,0.0413519451764855,0.0431352905528383,0.0350504713258181,0.0604059967677598,0.0143469964562919
Eef1e1,0.0305774471569332,0.0272130289848114,0.0279523965429012,0.032850136243019,0.0273372680774519
Gm46392,0.00338931877530216,0.00849236250341335,0.00260344258419794,0.0153456441576595,0.0263454627843993
Gm47509,0.00410608307116198,0.00101032552688476,0.0024421777778429,0,0.0263454627843993
Slc35b3,0.235455075644618,0.245980705395877,0.345521367956451,0.384178467025436,0.228782926318397
5033403F01Rik,0.00892858241659026,0.0043097305367251,0.0183513317217588,0.00791608090930758,0
Gm47352,0.00217234179379044,0.00673357139068622,0.00644582533509,0,0
A230103O09Rik,0.0114622259236524,0.0230238054537067,0.0204649940155613,0.0350869424305692,0
Ofcc1,0.00584101285418118,0.00854680921754636,0.0129476898917028,0.00290000324800364,0
Gm47039,0.00188807135399261,0.00211858195297298,0.00252361217733726,0,0
Gcnt2,0.251412516548651,0.295431227803285,0.315787928609433,0.434446406774676,0.342135882400313
Gm31683,0.00986360891801945,0.0267795497508522,0.00855208850848283,0.0124648574406927,0.0184692671394799
A730081D07Rik,0.210870915936499,0.186679586052324,0.165736745489045,0.244016449858735,0.236792394111211
Pak1ip1,0.108727941596355,0.104568332747538,0.120314331946434,0.167568316602342,0.160962347047158
Tmem14c,0.0433507746784847,0.0297173187633714,0.0505516622140276,0.144412909400866,0.0359137959109079
Mak,0.109359671624354,0.101976073507141,0.113599840874135,0.144150380262296,0.0231191149461719
Gcm2,0.00522764212728936,0.00102030405060708,0,0,0
Sycp2l,0.00380637643606901,0.00646044444605842,0,0.0138184256066505,0.01078333371075
Elovl2,0.0449918705636935,0.0402840283198265,0.0379966221296434,0.0407405483819991,0.0307127033975486
Smim13,0.645412465871601,0.846024589692649,1.14351623952019,0.945670337176907,0.624948595433615
Nedd9,0.178416847894232,0.176486532413566,0.185790035012794,0.132453396901406,0.0718934793979221
Gm26877,0.0046493391838262,0.00291031066907413,0,0.0110626321984548,0.0351272837125324
Gm32401,0.0726238820418433,0.0447198139727251,0.0460388778038062,0.0360369000027004,0.0256080294533708
Gm32184,0.00742279328147914,0.00301436921836665,0.00655428395940917,0.00238368445615239,0
Tmem170b,0.275681702468948,0.250601990865299,0.276529667575535,0.289301750933126,0.0513677409151853
Gm5082,0,0.00471236961642438,0.0022638867947936,0.00355366658434006,0
Adtrp,0.0158119041883959,0.0107216478585696,0.0260949350719992,0.0289816874412773,0.0267596475219228
1700061E18Rik,0,0.00173694222333218,0.00421109370525713,0,0
Gm10790,0.00606691684399699,0.00356242023318706,0.00769191328421707,0.0736250098383771,0.0536339696109928
Gm28707,0.050978629163083,0.0723704868364794,0.0828467753858523,0.0115124759500812,0.0542688987200621
Hivep1,0.466737063160945,0.479686437035661,0.40525216879938,0.271347116682338,0.119326130639534
Phactr1,34.7076550877111,33.8448894316676,25.1165108909568,23.7215792808409,16.1072610629042
Gm15810,1.04996092080916,1.18067546437875,1.09061351283448,0.758587214015691,0.188761841117714
Gm15809,0.030650749698559,0.0404110592964347,0.0127305971954703,0.0497617408016286,0.033422543338496
Gm15813,0.692044009171894,0.797007126382441,0.932516544618351,0.646991224368613,0.560378031614663
Tbc1d7,0.104472350045532,0.124118910473329,0.170118986206507,0.237856140546294,0.187132740892389
Gfod1,1.6858254307787,1.55868134227901,1.39201795300323,1.68370651561085,1.39578847472069
Sirt5,0.195101486291711,0.169991637339638,0.203605030883813,0.223781148832881,0.149870899676478
Nol7,0.137835390214752,0.164950960206142,0.153818507225481,0.253587787197031,0.101471931374853
Ranbp9,1.27065476281988,1.22364129240691,1.23643699179562,1.27226695309641,0.909717694379423
Gm47683,0.00114564005534759,0.000851172852352578,0,0.00847898102997574,0
Gm32939,0,0.00400249236351389,0.00995227266158773,0,0
Mcur1,0.053251589593854,0.040622482687253,0.0695520030651275,0.0939595347449377,0.044343516816873
Rnf182,0.120585922102244,0.12180684044319,0.108711107574512,0.154473048823975,0.0798891049221373
Gm47728,0.0195167159239309,0.0271451310467315,0.0248778540049291,0.0284881431563327,0.0749439793754169
Gm20751,0.0211456657512336,0.0418297670975685,0.0442074816381077,0.0819923158235791,0.021684259829475
Cd83,0.00712920077009974,0.0157397228089016,0.00938056803932017,0.033626376049256,0.0145044622978259
Gm33195,0.00193196395728041,0.000920165096021528,0.00742134215514423,0.00228630166927457,0
Gm33630,0.000762209645763067,0.00144454873780159,0.00187776712457896,0.00225081912935165,0
Gm5083,0.00339329556140609,0.0027446744495738,0.00327954873409419,0,0
A330076C08Rik,0.0331182712810248,0.0248745414708614,0.0171952976240286,0.0397444708859757,0
Gm47781,0.00972732771540445,0.00382234920248094,0,0,0
Gm29676,0.0279507856748793,0.00834789851101288,0.0125472236223925,0.0182022687688301,0.00657090665370008
1700029N11Rik,0.00113670981617129,0.00127370930259958,0,0.00449072877614476,0
Gm34276,0.00161393145633105,0.00217858516143861,0,0.00625304834806885,0
Jarid2,1.29200320894646,1.0697555034643,1.36960613287164,1.28674434621694,1.32405222508655
Dtnbp1,0.860021451089971,1.13555147878929,0.951274190365338,0.909621592902441,0.989429904892501
Gm40932,0.0031490473302642,0.00382640986797651,0.00377419732258442,0.0203188714468512,0
Gm47448,0.0300885948808876,0.0253390028860131,0.0263431650606077,0.230386842013482,0.107293531830915
Gm34466,0.0111719675798761,0.0141731879909213,0.0122596558747974,0.114991358544084,0
Mylip,0.277807295484939,0.308192078820503,0.262606095666006,0.273352233696708,0.169363033507946
Gmpr,0.646660272093204,0.618167149318061,0.605773830354543,0.590615905771435,0.331058621146214
Atxn1,7.8173527150153,7.44306043647332,5.9451736658728,6.25966088954447,6.56713513663164
Gm47460,0.248950451132366,0.261501155383656,0.259519976880018,0.155183881320317,0.388713214173402
4930453C13Rik,0.0155370423526924,0.0239178890289295,0.0136387831704521,0.00930831259141859,0.015416705850794
5033430I15Rik,0.00156574030223056,0.00289467641177055,0.0178439914069519,0.00446643518621908,0
Gm45949,0.00354608160347583,0.00151613700420425,0,0,0
Gm10113,0.0030155195968237,0.00544366604752927,0,0.0199516508837698,0
Stmnd1,0,0.000677859482440728,0.0138491845817498,0,0
Rbm24,0.929017945255657,1.46736108216526,1.672754306906,0.562269268984615,0.483747223960298
Gm35110,0.0132693583468184,0.0154816074001735,0.00908979537423448,0.0345916391134855,0
Cap2,4.38656893684484,4.6265332147433,4.21450129229737,3.79685055972147,3.1560790979344
Gm47523,0.883905775329027,0.955477292836229,0.97536187227983,0.877537449426057,0.724245186747652
Fam8a1,0.198495271936165,0.192761524480665,0.279256132700906,0.229331805957069,0.210104433649762
Nup153,0.188049628865104,0.220625884689525,0.226306042350103,0.278570180784818,0.223528376982319
Kif13a,0.340114293345143,0.438186993750566,0.341973873416095,0.347795081124294,0.512532763748456
Gm48250,0.0563393815897596,0.097317515753911,0.0844702878053632,0.0701490019236664,0.0708141013552498
2010001K21Rik,0.00823573429267861,0.00275517075948835,0.0127281453991288,0.0077533226316498,0
Nhlrc1,0.0193117109370021,0.016174919938033,0.0216960621400419,0.0100842170502012,0
Tpmt,0.096793461183915,0.139117841721341,0.105203406311636,0.160166287786232,0.0404054289206
Kdm1b,0.0872641705071449,0.0968528988955892,0.0794483024385796,0.121935241359892,0.0537158949999254
Dek,0.139963396678123,0.111924061416878,0.161420491037967,0.156287091413645,0.162582207703876
1700026N04Rik,0.00216858626600099,0.00110317864378527,0.0024421777778429,0.00617048129480045,0
Rnf144b,0.250889609211931,0.314353193233215,0.303039184866758,0.364716988829135,0.0840541011869268
A930002C04Rik,0.087138074474358,0.11050835301554,0.13064293941316,0.0749766655100223,0.0586414923972739
Gm35733,0.00056764352440782,0,0,0.00381317053771208,0
A330033J07Rik,0,0.00262952591514991,0.00265127653662686,0,0.0270866909543996
Id4,0.00719376620515891,0.00352077445576221,0.00465384253816849,0.0012684692290929,0
Gm48648,0.00518285627719785,0.0132438753427696,0.00757257513719068,0.0193589246153415,0
Zfp169,0.29745520252334,0.328225681966275,0.247950406254213,0.295694261510798,0.35019811980019
A830005F24Rik,0.00227284243646159,0.0114691209387902,0,0.00745674785565266,0
6720427I07Rik,0.57215456286655,0.578928012393962,0.728577581251274,0.595415379809289,0.475343878760332
Ptpdc1,0.140139108963277,0.183900952053744,0.164119462463192,0.198297632913714,0.135316626508555
Gm36550,0.00849704450236572,0.0162504434513951,0.0104360586264689,0.0349353692192831,0
Phf2,0.101390991999218,0.0812986062980083,0.0899042972126625,0.137293357270401,0.0832045882166337
Phf2os1,0.0186614344571775,0.0177099822470661,0.0223572476797078,0.0306943103067433,0.0120132097254141
Fam120a,0.599814877544111,0.52937982430189,0.474762550108518,0.538937232666906,0.427112952305313
Wnk2,2.10797466704584,2.12237102088636,1.83687172944909,1.62872206013787,1.75188514398865
Ninj1,0.00869744845783236,0.0122975191984254,0.0341680893827415,0.0237451422583162,0
Card19,0.0182159196946292,0.0235627575153222,0.035425032906643,0.0399109374016168,0.00971223615496455
Susd3,0.00553216463179326,0.00757636683417441,0.00229290483527772,0.0316416306217007,0
Fgd3,0.00180286382652391,0,0,0.0053394045923151,0
Bicd2,0.150571838764374,0.15717062642022,0.10527942986724,0.147453749479681,0.178631405109316
Ippk,0.126614310114582,0.130816959079704,0.150763416843593,0.22772922202349,0.16667686606577
Cenpp,0.428453475175653,0.457315232606331,0.617855018668568,0.725300761758887,0.573265242785178
Tes3-ps,0.00993723753834149,0.00564884976841039,0,0.00557248662742522,0
Ecm2,0.0629244006127285,0.0611951358314177,0.0726892386781278,0.0740188291037852,0.0534845185063434
Aspn,0.0170761246067377,0.0227995080632417,0.0214130715610728,0.0358543733865421,0
Omd,0.018879767819521,0.0129002878179949,0.0194854505644594,0.0457883759352209,0
Ogn,0.0154089706460994,0.0193266718851874,0.0256055750566176,0.0453071374564199,0.0112610329970789
Nol8,0.130745440041893,0.182512237501238,0.129904417028619,0.231159039059575,0.0867291237634511
Iars,0.390381892754945,0.475878270330008,0.386027169766413,0.816054586801574,0.965248189929641
Gm8739,0.0226262057670157,0.0194143046169804,0.0294408690552401,0.0248602020384422,0.0372120497847361
Fbxw17,0.093323472838031,0.0654958880198219,0.129642617090571,0.13511325153696,0.212159204629469
Spin1,0.26859993631581,0.260492239398059,0.273482029220999,0.308204297928961,0.261549326747692
Gm32834,0.0639249572971262,0.0467263316823852,0.0580131488579801,0.0896496174352684,0.00657090665370008
S1pr3,0.0606992996917394,0.0381252508757228,0.0977393778704573,0.0906804734054348,0.0666493458778279
Shc3,0.837608642616856,0.895468911029634,0.798149192660157,0.333855111752447,0.0947773248584647
Cks2,0.0113707945159592,0.00475460405931363,0,0.0171822317350081,0
Secisbp2,0.314872669598543,0.419611885104345,0.495771391359038,0.61453598496575,0.439986515942635
Sema4d,0.357454535798466,0.350419633596718,0.435203552756796,0.723403439128371,0.554981366329888
Gadd45g,0.013483866358457,0.01882096619263,0.0473133759653578,0.0110612010290087,0
Diras2,0.554417572712056,0.572761535362089,0.79065895139117,0.469435613447243,0.691706796468016
Syk,0.0223861887631884,0.0106694150452117,0.0271895001253046,0.00103519679453383,0.174697380754184
Auh,0.7302180468168,0.746371032705386,0.750688521460623,1.06278482240988,0.698267171697885
Nfil3,0.0312381802971811,0.0120035126504375,0.0336154955371962,0.0237435662146422,0.0619481256480761
Gm48336,0,0.00631248552153101,0,0.0035162263296434,0
Ror2,0.0763797919690342,0.15932935469929,0.124781186614552,0.0954957651235787,0.115406226278301
Sptlc1,0.453399498053248,0.375737002493257,0.464384705414061,0.450233943452949,0.474171976101417
Gm2762,0.117482544473822,0.100450857806773,0.112356477247508,0.276516820956281,0.321059577245497
Gm43262,0.0352292069564563,0.0314859565435411,0.00886758928091642,0.0521796084693133,0.01078333371075
Gm34022,0.0129698234562218,0.00876753442421586,0.0109892168507226,0.0789692476243057,0.036934508421518
Gm34278,0.00137774636516065,0.014304237151824,0.00389368980842268,0.0174052295789365,0
Gm48548,0.00327854859841502,0.00308778733791046,0.00500694463220487,0,0
Sfxn1,0.168509056793569,0.167760296032065,0.214575274966267,0.276062720619619,0.146785762232015
Hrh2,0.36059323446225,0.309039721989938,0.247613725260254,0.492585515595194,0.342544013039215
Gm16578,0.00533536177554221,0.00408291800810197,0,0.0111879902408604,0
Gm48623,0.0868024732528905,0.0632492224970228,0.0684025848541117,0.0611572370523193,0.0686034195817227
Gm48622,0.0220912780276137,0.0241725636200532,0.0169232858135334,0.0200679047478366,0
