,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Flt3l,0.003266165,0.453329578,0.074,0.053,1
Flt4,0.057397078,-0.267613412,0.046,0.058,1
Flvcr1,0.041427835,-0.064760421,0.484,0.515,1
Flvcr2,0.081917044,-0.68477924,0.016,0.023,1
Flywch1,0.054592767,0.11679079,0.587,0.58,1
Flywch2,0.13181612,0.379520625,0.061,0.052,1
Fmc1,0.666280475,-0.040025455,0.082,0.085,1
Fmn1,0.399061044,-0.021760085,0.886,0.893,1
Fmn2,2.39E-06,-0.114859339,0.913,0.931,0.055666436
Fmnl1,0.052775791,-0.116546611,0.215,0.239,1
Fmnl2,1.92E-05,0.137300368,0.905,0.896,0.446727734
Fmo5,0.189936798,-0.811329204,0.007,0.011,1
Fmr1,0.008901694,-0.119130893,0.384,0.424,1
Fn1,0.214886003,0.253155592,0.009,0.012,1
Fn3k,0.123682966,-0.094538736,0.304,0.323,1
Fn3krp,0.658716984,0.149784372,0.099,0.096,1
Fnbp1,2.27E-10,0.225653622,0.838,0.83,5.29E-06
Fnbp1l,3.35E-41,-0.373761935,0.891,0.939,7.82E-37
Fnbp4,0.01115732,-0.119117327,0.521,0.557,1
Fnd3c2,0.590173783,-0.37541011,0.009,0.01,1
Fndc1,0.157137989,-0.394441046,0.009,0.014,1
Fndc10,0.088604204,0.549279627,0.044,0.035,1
Fndc3a,0.017698416,-0.116332147,0.391,0.426,1
Fndc3b,0.371340902,-0.052466134,0.661,0.669,1
Fndc4,0.046485395,0.300798105,0.262,0.243,1
Fndc5,0.135335597,0.203211991,0.061,0.051,1
Fndc8,0.00437932,0.341473909,0.16,0.131,1
Fndc9,0.071497867,0.07016073,0.987,0.994,1
Fnip1,0.554823635,-0.010968342,0.7,0.738,1
Fnip2,0.270463079,0.100913797,0.586,0.59,1
Fnta,0.268499812,0.108420278,0.301,0.287,1
Fntb,0.092071435,-0.070794052,0.465,0.488,1
Focad,0.176214216,-0.02421772,0.964,0.976,1
Folr2,0.005201267,-1.053219755,0.023,0.036,1
Fopnl,1.57E-05,-0.273095416,0.28,0.335,0.365797117
Fos,4.19E-39,-1.873788452,0.05,0.152,9.76E-35
Fosb,4.90E-18,-1.879466483,0.032,0.085,1.14E-13
Fosl1,0.537828047,-0.593784626,0.021,0.024,1
Fosl2,2.79E-18,-1.094470495,0.069,0.14,6.52E-14
Foxa3,0.260009296,0.287255321,0.01,0.007,1
Foxc1,0.422455723,-0.004932319,0.008,0.01,1
Foxg1,0.007278714,-0.118344274,0.432,0.474,1
Foxj2,0.064274531,0.199817126,0.266,0.247,1
Foxj3,0.179171873,-0.053114066,0.618,0.643,1
Foxk1,6.10E-10,0.369983291,0.515,0.447,1.42E-05
Foxk2,0.045335451,0.136034453,0.529,0.513,1
Foxn2,0.09070173,-0.138561677,0.139,0.155,1
Foxn3,0.00976242,0.138807166,0.773,0.783,1
Foxo3,0.647777545,0.072398618,0.401,0.4,1
Foxo6,0.018546116,0.372446111,0.052,0.038,1
Foxp1,1.45E-06,0.095364041,0.989,0.987,0.033787799
Foxp2,0.337057551,-0.020408939,0.44,0.459,1
Foxp4,0.003331496,0.426132044,0.154,0.127,1
Foxr2,0.086453059,-2.340009518,0.006,0.01,1
Foxred1,0.000453346,-0.270878892,0.169,0.205,1
Foxred2,0.920998076,0.006432601,0.077,0.076,1
Fpgs,0.150517383,-0.067676233,0.083,0.094,1
Fpgt,0.208280949,-0.225201916,0.079,0.088,1
Fpr1,0.498103338,-0.17567677,0.009,0.011,1
Fra10ac1,0.439968274,0.102891776,0.326,0.321,1
Fras1,0.079925706,0.071185419,0.883,0.881,1
Frat1,0.149064318,0.493892423,0.026,0.02,1
Frat2,0.544737964,0.151852684,0.038,0.035,1
Frem1,0.015991742,-0.46230041,0.026,0.038,1
Frem3,0.522505594,-0.055660908,0.013,0.011,1
Frg1,0.047200664,-0.06451022,0.37,0.4,1
Frg2f1,0.644866674,0.225282809,0.04,0.038,1
Frmd3,1.07E-09,-0.307217807,0.471,0.55,2.50E-05
Frmd4a,8.43E-05,0.063891501,1,0.999,1
Frmd4b,0.003002234,0.262694146,0.407,0.375,1
Frmd5,0.834535705,0.002570802,0.981,0.985,1
Frmd6,5.43E-05,-0.168006317,0.706,0.764,1
Frmd8,0.67955126,0.008119406,0.082,0.086,1
Frmd8os,0.180433612,-0.623573217,0.012,0.017,1
Frmpd1,0.106597867,-0.06890922,0.1,0.115,1
Frmpd2,3.91E-05,-0.884999457,0.017,0.035,0.911790798
Frmpd3,0.768545274,0.053702132,0.506,0.508,1
Frmpd4,0.248176017,0.020847061,0.996,0.994,1
Frrs1,0.66704805,-0.39288184,0.016,0.014,1
Frrs1l,0.042379049,-0.05446834,0.45,0.491,1
Frs2,0.592500758,0.019532561,0.617,0.625,1
Frs3,0.689187491,0.098573985,0.049,0.052,1
Fry,3.20E-15,0.170844535,0.971,0.968,7.45E-11
Fryl,0.538718494,-0.015108486,0.706,0.724,1
Fscn1,0.002055184,-0.157048976,0.364,0.405,1
Fscn2,0.115058589,-0.424907206,0.012,0.017,1
Fsd1,0.000928662,0.265028776,0.47,0.439,1
Fsd1l,2.30E-08,-0.216269506,0.614,0.679,0.000536572
Fsd2,0.065399548,0.464850173,0.016,0.01,1
Fshr,0.12319399,0.01453934,0.039,0.031,1
Fsip1,0.189314086,-0.476691485,0.034,0.041,1
Fstl1,0.750609208,0.064077624,0.178,0.182,1
Fstl3,0.352888509,0.258087228,0.042,0.037,1
Fstl4,0.892217568,0.027429681,0.463,0.473,1
Fstl5,0.37300425,0.019063424,0.712,0.71,1
Fth1,3.06E-11,-0.222763508,0.422,0.524,7.14E-07
Ftl1,0.017686043,-0.194844421,0.15,0.175,1
Ftl1-ps1,0.037728813,0.243411735,0.112,0.094,1
Fto,0.00029387,0.124724203,0.863,0.868,1
Ftsj1,0.525132304,-0.011321922,0.179,0.187,1
Ftsj3,0.70716755,-0.150852808,0.063,0.065,1
Ftx,1.45E-05,0.166453807,0.828,0.808,0.338041238
Fubp1,0.000272484,-0.10814612,0.826,0.866,1
Fubp3,0.514189757,0.01997346,0.447,0.467,1
Fuca1,0.03241337,0.114492372,0.144,0.124,1
Fuca2,0.172467663,-0.053314895,0.105,0.118,1
Fundc1,0.123245726,0.333100706,0.093,0.081,1
Fundc2,0.420076932,0.049833541,0.046,0.041,1
Fuom,0.070989415,-0.171950211,0.149,0.166,1
Furin,0.835799566,-0.028798434,0.131,0.129,1
Fus,2.04E-15,-0.194737607,0.95,0.973,4.76E-11
Fut10,0.069367268,0.519872632,0.09,0.077,1
Fut11,0.044480044,-0.191876404,0.135,0.155,1
Fut2,0.055256956,0.067839325,0.068,0.055,1
Fut8,6.08E-06,-0.148727049,0.836,0.869,0.141737814
Fut9,0.921126539,0.02249029,0.904,0.914,1
Fuz,0.00792371,-0.20666072,0.064,0.084,1
Fv1,0.581942384,0.154825307,0.011,0.01,1
Fxn,0.899048896,0.029487462,0.122,0.121,1
Fxr1,7.37E-12,-0.205772755,0.779,0.843,1.72E-07
Fxr2,0.805649303,0.100729889,0.456,0.477,1
Fxyd1,0.881015034,-0.007609266,0.029,0.028,1
Fxyd4,0.003318987,0.294356309,0.337,0.305,1
Fxyd5,0.021491071,0.358953159,0.055,0.041,1
Fxyd7,0.377765993,0.185752421,0.119,0.112,1
Fyb2,1.94E-07,-0.288904906,0.238,0.304,0.004533388
Fyco1,0.806767518,0.067641344,0.4,0.399,1
Fyn,0.005264435,0.096410264,0.803,0.813,1
Fyttd1,3.46E-07,-0.177272296,0.636,0.691,0.008059284
Fzd10os,0.096014801,-0.622796449,0.018,0.025,1
Fzd3,0.000147162,-0.162645272,0.343,0.398,1
Fzd4,0.289346394,0.163398844,0.032,0.027,1
Fzr1,0.008196638,0.427895488,0.133,0.11,1
G2e3,0.001565148,-0.16943017,0.321,0.364,1
G3bp1,0.079500502,-0.085548563,0.477,0.513,1
G3bp2,0.731596376,0.073004405,0.397,0.401,1
G430095P16Rik,0.302808825,-0.333783803,0.014,0.017,1
G530011O06Rik,0.487317363,0.210992927,0.041,0.038,1
G630016G05Rik,0.174111162,-0.05073008,0.119,0.131,1
G630030J09Rik,0.040101251,-0.768570474,0.008,0.013,1
G630055G22Rik,0.846301606,0.751867961,0.011,0.011,1
G6pc3,0.124952941,0.333987074,0.039,0.031,1
G6pdx,0.056939997,0.10533781,0.098,0.081,1
G730003C15Rik,0.404595675,0.541007787,0.01,0.008,1
G730013B05Rik,0.650997541,0.297391468,0.011,0.01,1
Gaa,1.19E-07,0.613671609,0.185,0.131,0.002774408
Gab2,0.391420605,0.065353106,0.654,0.66,1
Gab3,0.352087367,0.118761484,0.282,0.274,1
Gabarap,0.066153102,-0.068528881,0.182,0.203,1
Gabarapl1,0.00017662,-0.173210204,0.359,0.415,1
