,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Tbc1d14,0.815852462,0.17081925,0.315,0.329,1
Tbc1d15,0.013847365,-0.101732549,0.282,0.352,1
Tbc1d16,0.837772094,0.053254589,0.151,0.157,1
Tbc1d17,0.031659234,0.734639512,0.102,0.075,1
Tbc1d19,0.088811497,-0.034693076,0.488,0.563,1
Tbc1d2,2.84E-09,-0.56487618,0.394,0.532,6.63E-05
Tbc1d20,0.409510574,-0.037448275,0.294,0.322,1
Tbc1d22a,0.006527735,0.38135056,0.466,0.439,1
Tbc1d22b,0.989927317,0.065950359,0.3,0.309,1
Tbc1d22bos,0.154123368,0.132620601,0.089,0.112,1
Tbc1d23,0.448470737,0.085422995,0.695,0.731,1
Tbc1d24,0.330614592,0.001106992,0.547,0.603,1
Tbc1d25,0.097405081,0.055250832,0.11,0.14,1
Tbc1d2b,1.06E-06,-0.573776347,0.164,0.262,0.024765047
Tbc1d30,0.038974469,-0.125800963,0.589,0.664,1
Tbc1d31,0.007854086,0.541151975,0.23,0.189,1
Tbc1d32,0.486824333,0.17569245,0.452,0.469,1
Tbc1d4,0.000182984,-0.860095717,0.025,0.065,1
Tbc1d5,0.594380788,0.046427832,0.882,0.889,1
Tbc1d7,0.700848129,0.281466977,0.144,0.141,1
Tbc1d8,0.00271776,-0.121623686,0.289,0.367,1
Tbc1d8b,0.00107798,-0.332962019,0.094,0.148,1
Tbc1d9,5.17E-09,-0.398038836,0.55,0.688,0.000120664
Tbc1d9b,6.36E-06,0.505434301,0.593,0.558,0.148325677
Tbca,0.793797677,0.135275004,0.314,0.342,1
Tbcb,0.003513556,-0.337950261,0.184,0.245,1
Tbcc,0.159925321,-0.170611419,0.079,0.099,1
Tbccd1,0.071160314,0.613821423,0.107,0.084,1
Tbcd,0.00078511,0.410362321,0.552,0.536,1
Tbce,0.000270447,0.324847016,0.672,0.66,1
Tbcel,0.294360268,-0.010497782,0.376,0.416,1
Tbck,0.643837573,0.108260488,0.547,0.584,1
Tbk1,0.002489582,-0.227795098,0.478,0.562,1
Tbkbp1,0.979030424,0.412812641,0.092,0.094,1
Tbl1x,0.330613097,0.104887978,0.645,0.655,1
Tbl1xr1,0.338540427,0.175004784,0.601,0.64,1
Tbl2,0.036281185,-0.15187508,0.084,0.116,1
Tbl3,0.032158661,-0.192680173,0.24,0.288,1
Tbp,0.152675386,-0.023267044,0.148,0.176,1
Tbpl1,0.179010778,0.288182335,0.315,0.303,1
Tbr1,0.060744635,-0.120488731,0.067,0.093,1
Tbrg1,0.216626842,-0.002124993,0.117,0.138,1
Tbrg4,0.004553459,-0.384071246,0.057,0.096,1
Tbx15,0.880782839,0.59381129,0.023,0.022,1
Tbx3os1,0.671621562,-0.415379671,0.01,0.008,1
Tbx6,0.764611351,0.541713728,0.011,0.013,1
Tbxas1,0.278899842,0.048477212,0.023,0.032,1
Tc2n,0.328378667,0.215952148,0.025,0.033,1
Tcaf1,3.23E-08,-0.285627572,0.747,0.843,0.000754054
Tcaim,0.341928208,0.312927202,0.256,0.246,1
Tcam1,0.204737487,-0.490385513,0.01,0.017,1
Tcap,0.490952223,0.482510842,0.01,0.007,1
Tcea1,2.60E-05,0.334093709,0.695,0.676,0.606643184
Tcea2,0.174655662,-0.005038893,0.222,0.256,1
Tceal1,0.467746457,0.747795154,0.016,0.013,1
Tceal3,0.0620758,0.742982891,0.174,0.15,1
Tceal5,1.16E-05,-0.296221887,0.388,0.503,0.269861302
Tceal6,0.085612915,0.435021659,0.128,0.104,1
Tceal8,0.016067414,0.718098537,0.059,0.037,1
Tceal9,0.000126169,-0.397597869,0.067,0.126,1
Tceanc,0.802990373,0.505402582,0.01,0.011,1
Tceanc2,0.394198071,0.068613557,0.131,0.148,1
Tcerg1,0.251061781,0.03949008,0.447,0.502,1
Tcerg1l,0.338771996,0.131482463,0.654,0.664,1
Tcf12,0.307554583,0.001135404,0.839,0.886,1
Tcf19,0.972096058,0.910204742,0.013,0.013,1
Tcf20,0.558948498,0.03788207,0.943,0.957,1
Tcf25,0.127531502,-0.052910227,0.913,0.95,1
Tcf3,0.068926824,0.334782356,0.319,0.289,1
