,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gkap1,0.289888994,-0.030063076,0.339,0.355,1
Gla,0.224397194,-0.065994612,0.054,0.061,1
Glb1,0.005200717,0.333989167,0.294,0.269,1
Glb1l,0.430858024,-0.047028064,0.131,0.138,1
Glb1l2,0.686273218,-0.06173569,0.016,0.018,1
Glcci1,0.000211617,-0.136803431,0.608,0.654,1
Glce,0.007285955,0.327395784,0.228,0.201,1
Gldc,0.942374071,0.050712337,0.013,0.013,1
Gldn,0.05687564,-0.419959216,0.008,0.013,1
Gle1,8.47E-05,0.284956159,0.499,0.457,1
Glg1,0.001391883,0.139339394,0.751,0.744,1
Glipr1,0.000590753,0.651568004,0.07,0.047,1
Glipr2,0.224458317,-0.663523005,0.011,0.015,1
Glis1,0.448533396,-0.423404426,0.021,0.024,1
Glis2,0.336032344,0.067525964,0.272,0.263,1
Glis3,0.087469868,-0.244190126,0.026,0.034,1
Glmn,0.053049808,-0.09186863,0.518,0.543,1
Glmp,0.689184105,0.174161349,0.045,0.043,1
Glo1,0.297153058,-0.056106742,0.14,0.149,1
Glod4,0.001580853,0.295709371,0.345,0.312,1
Glp2r,0.204752543,-0.023480746,0.543,0.576,1
Glra1,0.079828789,0.406025566,0.032,0.024,1
Glra2,0.51678133,0.147162391,0.227,0.222,1
Glra3,0.858203068,0.017357465,0.01,0.009,1
Glra4,0.38426934,0.086869007,0.017,0.021,1
Glrb,0.7939592,0.025887893,0.775,0.786,1
Glrx,0.034317687,-0.124915796,0.167,0.191,1
Glrx2,9.00E-09,-0.308138506,0.335,0.413,0.000209853
Glrx3,0.673042274,0.023526933,0.413,0.433,1
Glrx5,0.011352507,-0.194335079,0.119,0.143,1
Gls,6.08E-27,-0.220172209,0.947,0.974,1.42E-22
Gls2,0.870628904,0.022509197,0.493,0.505,1
Glt1d1,0.000219589,0.246284399,0.605,0.575,1
Glt28d2,0.697648749,0.092493499,0.009,0.01,1
Glt8d1,0.000417403,0.221315939,0.585,0.563,1
Glt8d2,0.150124381,0.24509933,0.156,0.144,1
Gltp,0.397607961,0.376318093,0.016,0.014,1
Glud1,0.126619922,-0.018800065,0.522,0.547,1
Glul,0.794956041,0.068007103,0.11,0.108,1
Glyctk,0.315149687,-0.425947576,0.007,0.01,1
Glyr1,0.293428037,0.009145623,0.468,0.495,1
Gm10010,0.260430855,-0.077907854,0.134,0.145,1
Gm10032,0.683208233,-0.341494513,0.011,0.01,1
Gm10037,0.960385304,0.086048158,0.074,0.073,1
Gm10062,0.043656074,0.850147447,0.011,0.006,1
Gm10069,0.591383623,-0.039940656,0.107,0.112,1
Gm10076,0.687368027,0.228555561,0.011,0.01,1
Gm10097,1.59E-07,-0.517852551,0.076,0.118,0.003703644
Gm10115,4.81E-11,-0.272135891,0.506,0.583,1.12E-06
Gm10125,0.528985676,0.086070928,0.614,0.629,1
Gm10130,0.00134912,-0.402055009,0.152,0.185,1
Gm10135,2.42E-08,-0.469458715,0.199,0.26,0.000565137
Gm10138,0.556041268,0.074243526,0.141,0.136,1
Gm10244,0.001389615,1.375511613,0.015,0.006,1
Gm10248,0.088361268,0.140048715,0.02,0.014,1
Gm10277,0.00164756,0.603860409,0.059,0.04,1
Gm10287,0.217081414,-0.13464759,0.066,0.074,1
Gm10308,0.010193676,-0.471458858,0.016,0.026,1
Gm10309,0.362627497,-0.20454796,0.069,0.075,1
Gm10310,0.001546022,-0.603972689,0.014,0.025,1
Gm10353,0.588416843,0.168168518,0.039,0.036,1
Gm10369,0.637360083,-0.041178476,0.015,0.016,1
Gm10371,7.65E-07,1.161191441,0.046,0.021,0.017842437
Gm10373,0.602997798,-0.081746053,0.097,0.101,1
Gm10382,0.794539226,0.31529173,0.013,0.012,1
Gm10390,0.437649459,0.413011891,0.011,0.009,1
Gm10406,0.475972252,0.324021215,0.025,0.022,1
Gm10419,3.58E-16,-0.300174863,0.629,0.72,8.35E-12
Gm10421,0.006436699,-0.467092985,0.04,0.055,1
Gm1043,0.003557735,-0.086447045,0.64,0.69,1
Gm10432,1.19E-06,-0.489148361,0.068,0.104,0.027725284
Gm10457,0.475400438,-0.318732942,0.031,0.035,1
Gm10475,0.267942544,-0.272291431,0.016,0.02,1
Gm10484,0.517298665,0.016184759,0.03,0.033,1
Gm10501,0.041128607,0.262623334,0.15,0.132,1
Gm10516,0.806778831,0.090676852,0.425,0.435,1
Gm10532,0.522044145,0.173841976,0.021,0.024,1
Gm10538,2.08E-12,-0.921008926,0.06,0.111,4.85E-08
Gm10544,1.24E-18,-0.518857237,0.229,0.336,2.89E-14
Gm10545,6.50E-05,-0.739468529,0.029,0.049,1
Gm10550,0.155908589,0.175411776,0.256,0.241,1
Gm10558,6.23E-29,-0.841775945,0.187,0.309,1.45E-24
